Date,Municipality,Latitude,Longitude,NewCases,Deaths,Recoveries
2021-05-06,PANDAN,14.0492274,124.1702111,1.0,0.0,0.0
2021-05-06,BAGAMANOC,13.9396368,124.2878298,1.0,0.0,0.0
2021-05-06,VIRAC,13.5803594,124.2312028,0.0,0.0,1.0
2021-05-07,SAN ANDRES,13.5989151,124.0969685,1.0,0.0,0.0
2021-05-07,BARAS,13.6591045,124.3704682,0.0,0.0,1.0
2021-05-07,VIRAC,13.5803594,124.2312028,1.0,0.0,0.0
2021-05-07,BATO,13.6080363,124.2977872,1.0,0.0,0.0
2021-05-08,BAGAMANOC,13.9396368,124.2878298,0.0,0.0,4.0
2021-05-08,SAN ANDRES,13.5989151,124.0969685,0.0,0.0,1.0
2021-05-08,VIRAC,13.5803594,124.2312028,1.0,0.0,1.0
2021-05-09,PANGANIBAN,13.9081674,124.30082,7.0,0.0,0.0
2021-05-09,SAN ANDRES,13.5989151,124.0969685,1.0,0.0,0.0
2021-05-09,VIGA,13.8715307,124.3087305,0.0,0.0,1.0
2021-05-09,BAGAMANOC,13.9396368,124.2878298,2.0,0.0,0.0
2021-05-09,SAN MIGUEL,13.6403293,124.3031092,1.0,0.0,0.0
2021-05-10,PANGANIBAN,13.9081674,124.30082,0.0,0.0,4.0
2021-05-10,SAN ANDRES,13.5989151,124.0969685,0.0,0.0,1.0
2021-05-10,BAGAMANOC,13.9396368,124.2878298,0.0,0.0,1.0
2021-05-11,SAN ANDRES,13.5989151,124.0969685,2.0,0.0,0.0
2021-05-11,BATO,13.6080363,124.2977872,2.0,0.0,0.0
2021-05-11,VIGA,13.8715307,124.3087305,1.0,0.0,1.0
2021-05-11,PANGANIBAN,13.9081674,124.30082,1.0,0.0,0.0
2021-05-11,VIRAC,13.5803594,124.2312028,4.0,0.0,0.0
2021-05-12,VIRAC,13.5803594,124.2312028,0.0,0.0,2.0
2021-05-12,SAN ANDRES,13.5989151,124.0969685,0.0,0.0,1.0
2021-05-12,PANGANIBAN,13.9081674,124.30082,0.0,0.0,1.0
2021-05-12,GIGMOTO,13.7786693,124.3911728,0.0,0.0,1.0
2021-05-13,CARAMORAN,13.9838351,124.1338718,1.0,0.0,0.0
2021-05-13,BARAS,13.6591045,124.3704682,2.0,0.0,0.0
2021-05-13,VIRAC,13.5803594,124.2312028,3.0,0.0,0.0
2021-05-13,SAN ANDRES,13.5989151,124.0969685,4.0,0.0,0.0
2021-05-13,BATO,13.6080363,124.2977872,2.0,0.0,0.0
2021-05-15,CARAMORAN,13.9838351,124.1338718,1.0,0.0,0.0
2021-05-15,PANDAN,14.0492274,124.1702111,0.0,0.0,1.0
2021-05-15,BAGAMANOC,13.9396368,124.2878298,0.0,0.0,1.0
2021-05-15,PANGANIBAN,13.9081674,124.30082,0.0,0.0,6.0
2021-05-15,VIRAC,13.5803594,124.2312028,2.0,0.0,1.0
2021-05-15,BATO,13.6080363,124.2977872,0.0,0.0,1.0
2021-05-15,SAN ANDRES,13.5989151,124.0969685,3.0,0.0,1.0
2021-05-16,BARAS,13.6591045,124.3704682,1.0,0.0,0.0
2021-05-16,VIRAC,13.5803594,124.2312028,2.0,0.0,0.0
2021-05-16,SAN ANDRES,13.5989151,124.0969685,7.0,1.0,0.0
2021-05-17,PANGANIBAN,13.9081674,124.30082,0.0,0.0,7.0
2021-05-17,SAN MIGUEL,13.6403293,124.3031092,1.0,0.0,1.0
2021-05-17,SAN ANDRES,13.5989151,124.0969685,1.0,0.0,1.0
2021-05-17,VIRAC,13.5803594,124.2312028,1.0,0.0,1.0
2021-05-17,BAGAMANOC,13.9396368,124.2878298,0.0,0.0,2.0
2021-05-17,VIGA,13.8715307,124.3087305,1.0,0.0,0.0
2021-05-17,BATO,13.6080363,124.2977872,1.0,0.0,0.0
2021-05-18,BATO,13.6080363,124.2977872,1.0,0.0,0.0
2021-05-18,VIRAC,13.5803594,124.2312028,2.0,0.0,0.0
2021-05-19,PANGANIBAN,13.9081674,124.30082,0.0,0.0,1.0
2021-05-19,SAN ANDRES,13.5989151,124.0969685,0.0,0.0,2.0
2021-05-19,VIRAC,13.5803594,124.2312028,0.0,0.0,4.0
2021-05-19,BATO,13.6080363,124.2977872,0.0,0.0,2.0
2021-05-20,VIGA,13.8715307,124.3087305,0.0,0.0,1.0
2021-05-20,CARAMORAN,13.9838351,124.1338718,3.0,0.0,0.0
2021-05-20,VIRAC,13.5803594,124.2312028,3.0,0.0,0.0
2021-05-20,SAN ANDRES,13.5989151,124.0969685,4.0,0.0,0.0
2021-05-20,SAN MIGUEL,13.6403293,124.3031092,1.0,0.0,0.0
2021-05-21,SAN ANDRES,13.5989151,124.0969685,1.0,0.0,0.0
2021-05-21,VIRAC,13.5803594,124.2312028,4.0,0.0,0.0
2021-05-21,CARAMORAN,13.9838351,124.1338718,0.0,0.0,1.0
2021-05-21,BARAS,13.6591045,124.3704682,1.0,0.0,0.0
2021-05-22,VIRAC,13.5803594,124.2312028,1.0,1.0,3.0
2021-05-22,BARAS,13.6591045,124.3704682,0.0,0.0,2.0
2021-05-22,BATO,13.6080363,124.2977872,0.0,0.0,2.0
2021-05-22,SAN ANDRES,13.5989151,124.0969685,0.0,0.0,3.0
2021-05-24,BATO,13.6080363,124.2977872,1.0,0.0,0.0
2021-05-24,CARAMORAN,13.9838351,124.1338718,0.0,0.0,1.0
2021-05-24,BARAS,13.6591045,124.3704682,6.0,0.0,2.0
2021-05-24,SAN ANDRES,13.5989151,124.0969685,0.0,0.0,10.0
2021-05-24,VIRAC,13.5803594,124.2312028,2.0,0.0,4.0
2021-05-24,SAN MIGUEL,13.6403293,124.3031092,1.0,0.0,0.0
2021-05-25,VIRAC,13.5803594,124.2312028,6.0,0.0,0.0
2021-05-25,BARAS,13.6591045,124.3704682,3.0,0.0,0.0
2021-05-25,BATO,13.6080363,124.2977872,2.0,0.0,0.0
2021-05-25,SAN ANDRES,13.5989151,124.0969685,3.0,0.0,0.0
2021-05-25,SAN MIGUEL,13.6403293,124.3031092,4.0,0.0,0.0
2021-05-26,BARAS,13.6591045,124.3704682,3.0,0.0,0.0
2021-05-26,SAN MIGUEL,13.6403293,124.3031092,0.0,0.0,1.0
2021-05-26,BATO,13.6080363,124.2977872,1.0,0.0,2.0
2021-05-26,VIGA,13.8715307,124.3087305,0.0,0.0,1.0
2021-05-26,GIGMOTO,13.7786693,124.3911728,1.0,0.0,0.0
2021-05-26,CARAMORAN,13.9838351,124.1338718,1.0,0.0,0.0
2021-05-26,SAN ANDRES,13.5989151,124.0969685,6.0,0.0,1.0
2021-05-26,VIRAC,13.5803594,124.2312028,3.0,0.0,2.0
2021-05-27,CARAMORAN,13.9838351,124.1338718,2.0,0.0,0.0
2021-05-27,VIRAC,13.5803594,124.2312028,5.0,0.0,0.0
2021-05-27,SAN ANDRES,13.5989151,124.0969685,1.0,0.0,0.0
2021-05-28,CARAMORAN,13.9838351,124.1338718,1.0,0.0,0.0
2021-05-28,BARAS,13.6591045,124.3704682,1.0,1.0,0.0
2021-05-28,VIRAC,13.5803594,124.2312028,2.0,0.0,3.0
2021-05-28,SAN ANDRES,13.5989151,124.0969685,2.0,0.0,1.0
2021-05-29,BARAS,13.6591045,124.3704682,1.0,0.0,0.0
2021-05-29,CARAMORAN,13.9838351,124.1338718,3.0,0.0,3.0
2021-05-29,BATO,13.6080363,124.2977872,2.0,0.0,0.0
2021-05-29,SAN ANDRES,13.5989151,124.0969685,1.0,0.0,4.0
2021-05-29,VIRAC,13.5803594,124.2312028,4.0,0.0,4.0
2021-05-29,SAN MIGUEL,13.6403293,124.3031092,1.0,0.0,1.0
2021-05-30,VIRAC,13.5803594,124.2312028,1.0,0.0,0.0
2021-05-31,PANGANIBAN,13.9081674,124.30082,2.0,0.0,0.0
2021-05-31,CARAMORAN,13.9838351,124.1338718,3.0,0.0,1.0
2021-05-31,BARAS,13.6591045,124.3704682,0.0,0.0,3.0
2021-05-31,SAN ANDRES,13.5989151,124.0969685,1.0,0.0,6.0
2021-05-31,BATO,13.6080363,124.2977872,2.0,0.0,1.0
2021-05-31,GIGMOTO,13.7786693,124.3911728,0.0,0.0,1.0
2021-05-31,SAN MIGUEL,13.6403293,124.3031092,1.0,0.0,0.0
2021-05-31,VIRAC,13.5803594,124.2312028,4.0,1.0,4.0
2021-06-01,SAN MIGUEL,13.6403293,124.3031092,0.0,0.0,1.0
2021-06-01,BATO,13.6080363,124.2977872,0.0,0.0,1.0
2021-06-01,BARAS,13.6591045,124.3704682,0.0,0.0,6.0
2021-06-01,VIRAC,13.5803594,124.2312028,0.0,0.0,3.0
2021-06-02,VIRAC,13.5803594,124.2312028,0.0,0.0,6.0
2021-06-02,SAN ANDRES,13.5989151,124.0969685,0.0,0.0,3.0
2021-06-02,BATO,13.6080363,124.2977872,1.0,0.0,2.0
2021-06-02,SAN MIGUEL,13.6403293,124.3031092,0.0,0.0,4.0
2021-06-02,BARAS,13.6591045,124.3704682,0.0,0.0,2.0
2021-06-03,BARAS,13.6591045,124.3704682,2.0,0.0,0.0
2021-06-03,BATO,13.6080363,124.2977872,2.0,0.0,0.0
2021-06-03,CARAMORAN,13.9838351,124.1338718,2.0,0.0,0.0
2021-06-03,VIRAC,13.5803594,124.2312028,3.0,0.0,1.0
2021-06-04,BARAS,13.6591045,124.3704682,3.0,0.0,0.0
2021-06-04,BATO,13.6080363,124.2977872,1.0,0.0,0.0
2021-06-04,VIRAC,13.5803594,124.2312028,4.0,0.0,0.0
2021-06-05,SAN ANDRES,13.5989151,124.0969685,0.0,0.0,1.0
2021-06-05,CARAMORAN,13.9838351,124.1338718,0.0,0.0,2.0
2021-06-05,VIRAC,13.5803594,124.2312028,0.0,0.0,5.0
2021-06-06,VIRAC,13.5803594,124.2312028,0.0,0.0,2.0
2021-06-06,SAN ANDRES,13.5989151,124.0969685,0.0,0.0,2.0
2021-06-06,CARAMORAN,13.9838351,124.1338718,0.0,0.0,1.0
2021-06-07,BARAS,13.6591045,124.3704682,2.0,0.0,1.0
2021-06-07,VIGA,13.8715307,124.3087305,2.0,0.0,0.0
2021-06-07,BATO,13.6080363,124.2977872,1.0,0.0,2.0
2021-06-07,VIRAC,13.5803594,124.2312028,8.0,0.0,3.0
2021-06-07,CARAMORAN,13.9838351,124.1338718,3.0,0.0,3.0
2021-06-07,SAN ANDRES,13.5989151,124.0969685,4.0,0.0,1.0
2021-06-07,PANGANIBAN,13.9081674,124.30082,2.0,0.0,0.0
2021-06-09,SAN MIGUEL,13.6403293,124.3031092,0.0,0.0,1.0
2021-06-09,PANGANIBAN,13.9081674,124.30082,0.0,0.0,2.0
2021-06-09,CARAMORAN,13.9838351,124.1338718,3.0,0.0,3.0
2021-06-09,BARAS,13.6591045,124.3704682,2.0,0.0,0.0
2021-06-09,BATO,13.6080363,124.2977872,1.0,0.0,2.0
2021-06-09,SAN ANDRES,13.5989151,124.0969685,2.0,0.0,1.0
2021-06-09,VIRAC,13.5803594,124.2312028,7.0,0.0,4.0
2021-06-10,SAN MIGUEL,13.6403293,124.3031092,0.0,0.0,1.0
2021-06-10,VIRAC,13.5803594,124.2312028,2.0,0.0,1.0
2021-06-10,BARAS,13.6591045,124.3704682,0.0,0.0,1.0
2021-06-12,CARAMORAN,13.9838351,124.1338718,0.0,0.0,2.0
2021-06-12,BATO,13.6080363,124.2977872,0.0,0.0,4.0
2021-06-12,VIRAC,13.5803594,124.2312028,1.0,0.0,6.0
2021-06-12,VIGA,13.8715307,124.3087305,1.0,0.0,0.0
2021-06-12,SAN ANDRES,13.5989151,124.0969685,1.0,0.0,0.0
2021-06-12,BARAS,13.6591045,124.3704682,0.0,0.0,4.0
2021-06-13,BARAS,13.6591045,124.3704682,1.0,0.0,0.0
2021-06-13,VIRAC,13.5803594,124.2312028,4.0,0.0,0.0
2021-06-13,CARAMORAN,13.9838351,124.1338718,2.0,0.0,0.0
2021-06-13,VIGA,13.8715307,124.3087305,0.0,0.0,2.0
2021-06-15,PANGANIBAN,13.9081674,124.30082,0.0,0.0,2.0
2021-06-15,BATO,13.6080363,124.2977872,1.0,0.0,1.0
2021-06-15,SAN ANDRES,13.5989151,124.0969685,2.0,0.0,4.0
2021-06-15,VIRAC,13.5803594,124.2312028,2.0,0.0,8.0
2021-06-15,CARAMORAN,13.9838351,124.1338718,2.0,0.0,3.0
2021-06-15,BARAS,13.6591045,124.3704682,0.0,0.0,1.0
2021-06-16,SAN ANDRES,13.5989151,124.0969685,0.0,0.0,3.0
2021-06-16,BATO,13.6080363,124.2977872,0.0,0.0,1.0
2021-06-16,VIRAC,13.5803594,124.2312028,0.0,0.0,9.0
2021-06-16,CARAMORAN,13.9838351,124.1338718,0.0,0.0,3.0
2021-06-16,VIGA,13.8715307,124.3087305,0.0,0.0,1.0
2021-06-16,BARAS,13.6591045,124.3704682,0.0,0.0,2.0
2021-06-17,CARAMORAN,13.9838351,124.1338718,1.0,0.0,0.0
2021-06-17,SAN MIGUEL,13.6403293,124.3031092,1.0,0.0,0.0
2021-06-17,BATO,13.6080363,124.2977872,1.0,0.0,0.0
2021-06-17,VIRAC,13.5803594,124.2312028,9.0,0.0,0.0
2021-06-17,SAN ANDRES,13.5989151,124.0969685,2.0,0.0,0.0
2021-06-17,BARAS,13.6591045,124.3704682,1.0,0.0,0.0
2021-06-19,VIRAC,13.5803594,124.2312028,3.0,0.0,1.0
2021-06-19,BAGAMANOC,13.9396368,124.2878298,1.0,0.0,0.0
2021-06-19,PANDAN,14.0492274,124.1702111,2.0,0.0,0.0
2021-06-19,PANGANIBAN,13.9081674,124.30082,3.0,0.0,0.0
2021-06-19,SAN ANDRES,13.5989151,124.0969685,2.0,0.0,0.0
2021-06-21,BATO,13.6080363,124.2977872,4.0,0.0,0.0
2021-06-21,VIRAC,13.5803594,124.2312028,11.0,0.0,3.0
2021-06-21,SAN ANDRES,13.5989151,124.0969685,3.0,0.0,1.0
2021-06-21,CARAMORAN,13.9838351,124.1338718,2.0,0.0,1.0
2021-06-21,BAGAMANOC,13.9396368,124.2878298,2.0,0.0,0.0
2021-06-21,BARAS,13.6591045,124.3704682,0.0,0.0,1.0
2021-06-23,CARAMORAN,13.9838351,124.1338718,0.0,0.0,2.0
2021-06-23,VIRAC,13.5803594,124.2312028,0.0,0.0,2.0
2021-06-23,SAN ANDRES,13.5989151,124.0969685,0.0,0.0,1.0
2021-06-23,BATO,13.6080363,124.2977872,0.0,0.0,1.0
2021-06-24,BARAS,13.6591045,124.3704682,1.0,0.0,0.0
2021-06-24,VIRAC,13.5803594,124.2312028,15.0,0.0,0.0
2021-06-24,GIGMOTO,13.7786693,124.3911728,1.0,0.0,0.0
2021-06-24,PANGANIBAN,13.9081674,124.30082,3.0,0.0,0.0
2021-06-24,BAGAMANOC,13.9396368,124.2878298,4.0,0.0,0.0
2021-06-25,BAGAMANOC,13.9396368,124.2878298,5.0,0.0,0.0
2021-06-25,SAN MIGUEL,13.6403293,124.3031092,1.0,0.0,0.0
2021-06-25,VIRAC,13.5803594,124.2312028,5.0,0.0,0.0
2021-06-25,CARAMORAN,13.9838351,124.1338718,3.0,0.0,0.0
2021-06-25,GIGMOTO,13.7786693,124.3911728,1.0,0.0,0.0
2021-06-26,VIGA,13.8715307,124.3087305,1.0,0.0,0.0
2021-06-26,PANDAN,14.0492274,124.1702111,1.0,0.0,0.0
2021-06-26,BATO,13.6080363,124.2977872,1.0,0.0,1.0
2021-06-26,BARAS,13.6591045,124.3704682,0.0,0.0,1.0
2021-06-26,VIRAC,13.5803594,124.2312028,3.0,0.0,7.0
2021-06-26,CARAMORAN,13.9838351,124.1338718,0.0,0.0,1.0
2021-06-26,SAN MIGUEL,13.6403293,124.3031092,1.0,0.0,1.0
2021-06-26,SAN ANDRES,13.5989151,124.0969685,3.0,0.0,1.0
2021-06-27,BARAS,13.6591045,124.3704682,1.0,0.0,0.0
2021-06-27,BAGAMANOC,13.9396368,124.2878298,2.0,0.0,0.0
2021-06-27,VIRAC,13.5803594,124.2312028,1.0,0.0,1.0
2021-06-27,SAN MIGUEL,13.6403293,124.3031092,1.0,0.0,0.0
2021-06-28,PANDAN,14.0492274,124.1702111,1.0,0.0,1.0
2021-06-28,SAN MIGUEL,13.6403293,124.3031092,2.0,0.0,0.0
2021-06-28,PANGANIBAN,13.9081674,124.30082,0.0,0.0,3.0
2021-06-28,CARAMORAN,13.9838351,124.1338718,4.0,0.0,0.0
2021-06-28,VIGA,13.8715307,124.3087305,3.0,0.0,0.0
2021-06-28,VIRAC,13.5803594,124.2312028,4.0,0.0,2.0
2021-06-28,BAGAMANOC,13.9396368,124.2878298,0.0,0.0,1.0
2021-06-28,SAN ANDRES,13.5989151,124.0969685,1.0,0.0,2.0
2021-06-29,PANDAN,14.0492274,124.1702111,0.0,0.0,1.0
2021-06-30,CARAMORAN,13.9838351,124.1338718,0.0,0.0,2.0
2021-06-30,VIRAC,13.5803594,124.2312028,0.0,0.0,10.0
2021-06-30,SAN ANDRES,13.5989151,124.0969685,0.0,0.0,2.0
2021-06-30,BAGAMANOC,13.9396368,124.2878298,0.0,0.0,2.0
2021-06-30,BATO,13.6080363,124.2977872,0.0,0.0,4.0
2021-07-01,PANDAN,14.0492274,124.1702111,1.0,0.0,0.0
2021-07-01,BATO,13.6080363,124.2977872,1.0,0.0,0.0
2021-07-01,VIRAC,13.5803594,124.2312028,9.0,1.0,0.0
2021-07-01,CARAMORAN,13.9838351,124.1338718,2.0,0.0,0.0
2021-07-01,PANGANIBAN,13.9081674,124.30082,1.0,0.0,0.0
2021-07-01,BAGAMANOC,13.9396368,124.2878298,6.0,0.0,0.0
2021-07-02,VIGA,13.8715307,124.3087305,3.0,0.0,0.0
2021-07-02,VIRAC,13.5803594,124.2312028,3.0,0.0,0.0
2021-07-03,BARAS,13.6591045,124.3704682,0.0,0.0,1.0
2021-07-03,PANDAN,14.0492274,124.1702111,1.0,0.0,0.0
2021-07-03,CARAMORAN,13.9838351,124.1338718,1.0,0.0,0.0
2021-07-03,VIRAC,13.5803594,124.2312028,2.0,0.0,15.0
2021-07-03,GIGMOTO,13.7786693,124.3911728,0.0,0.0,1.0
2021-07-03,PANGANIBAN,13.9081674,124.30082,0.0,0.0,3.0
2021-07-03,BAGAMANOC,13.9396368,124.2878298,1.0,0.0,4.0
2021-07-04,SAN MIGUEL,13.6403293,124.3031092,0.0,0.0,1.0
2021-07-04,VIGA,13.8715307,124.3087305,5.0,0.0,0.0
2021-07-04,VIRAC,13.5803594,124.2312028,2.0,0.0,5.0
2021-07-04,GIGMOTO,13.7786693,124.3911728,0.0,0.0,1.0
2021-07-04,CARAMORAN,13.9838351,124.1338718,0.0,0.0,3.0
2021-07-04,BAGAMANOC,13.9396368,124.2878298,0.0,0.0,5.0
2021-07-05,VIGA,13.8715307,124.3087305,2.0,0.0,1.0
2021-07-05,PANDAN,14.0492274,124.1702111,0.0,0.0,1.0
2021-07-05,CARAMORAN,13.9838351,124.1338718,1.0,0.0,0.0
2021-07-05,VIRAC,13.5803594,124.2312028,7.0,0.0,3.0
2021-07-05,SAN MIGUEL,13.6403293,124.3031092,3.0,0.0,0.0
2021-07-05,BAGAMANOC,13.9396368,124.2878298,4.0,0.0,0.0
2021-07-05,SAN ANDRES,13.5989151,124.0969685,1.0,0.0,1.0
2021-07-05,BATO,13.6080363,124.2977872,2.0,0.0,1.0
2021-07-06,BARAS,13.6591045,124.3704682,0.0,0.0,1.0
2021-07-06,SAN MIGUEL,13.6403293,124.3031092,0.0,0.0,1.0
2021-07-06,VIRAC,13.5803594,124.2312028,0.0,0.0,1.0
2021-07-06,BAGAMANOC,13.9396368,124.2878298,0.0,0.0,2.0
2021-07-07,VIGA,13.8715307,124.3087305,0.0,0.0,3.0
2021-07-07,SAN ANDRES,13.5989151,124.0969685,0.0,0.0,1.0
2021-07-07,CARAMORAN,13.9838351,124.1338718,0.0,0.0,4.0
2021-07-07,VIRAC,13.5803594,124.2312028,0.0,0.0,4.0
2021-07-07,SAN MIGUEL,13.6403293,124.3031092,0.0,0.0,3.0
2021-07-07,PANDAN,14.0492274,124.1702111,0.0,0.0,1.0
2021-07-07,PANGANIBAN,13.9081674,124.30082,1.0,0.0,0.0
2021-07-08,GIGMOTO,13.7786693,124.3911728,1.0,0.0,0.0
2021-07-08,VIRAC,13.5803594,124.2312028,15.0,0.0,0.0
2021-07-08,BARAS,13.6591045,124.3704682,1.0,0.0,0.0
2021-07-08,VIGA,13.8715307,124.3087305,1.0,0.0,0.0
2021-07-08,PANGANIBAN,13.9081674,124.30082,2.0,0.0,0.0
2021-07-08,PANDAN,14.0492274,124.1702111,1.0,0.0,0.0
2021-07-08,BATO,13.6080363,124.2977872,1.0,0.0,0.0
2021-07-08,BAGAMANOC,13.9396368,124.2878298,4.0,0.0,0.0
2021-07-08,SAN MIGUEL,13.6403293,124.3031092,3.0,0.0,0.0
2021-07-08,CARAMORAN,13.9838351,124.1338718,1.0,0.0,0.0
2021-07-09,SAN MIGUEL,13.6403293,124.3031092,2.0,0.0,0.0
2021-07-09,BATO,13.6080363,124.2977872,1.0,0.0,0.0
2021-07-09,SAN ANDRES,13.5989151,124.0969685,1.0,0.0,0.0
2021-07-09,PANGANIBAN,13.9081674,124.30082,1.0,0.0,0.0
2021-07-09,CARAMORAN,13.9838351,124.1338718,3.0,0.0,0.0
2021-07-09,VIGA,13.8715307,124.3087305,4.0,0.0,0.0
2021-07-10,BARAS,13.6591045,124.3704682,1.0,0.0,0.0
2021-07-10,BATO,13.6080363,124.2977872,0.0,0.0,1.0
2021-07-10,SAN MIGUEL,13.6403293,124.3031092,4.0,0.0,0.0
2021-07-10,BAGAMANOC,13.9396368,124.2878298,0.0,0.0,6.0
2021-07-10,PANGANIBAN,13.9081674,124.30082,1.0,0.0,1.0
2021-07-10,PANDAN,14.0492274,124.1702111,0.0,0.0,1.0
2021-07-10,VIGA,13.8715307,124.3087305,7.0,0.0,0.0
2021-07-10,CARAMORAN,13.9838351,124.1338718,0.0,0.0,1.0
2021-07-10,SAN ANDRES,13.5989151,124.0969685,2.0,0.0,0.0
2021-07-10,VIRAC,13.5803594,124.2312028,1.0,0.0,9.0
2021-07-11,PANGANIBAN,13.9081674,124.30082,2.0,0.0,0.0
2021-07-11,VIRAC,13.5803594,124.2312028,0.0,0.0,2.0
2021-07-11,BATO,13.6080363,124.2977872,1.0,0.0,0.0
2021-07-11,BARAS,13.6591045,124.3704682,1.0,0.0,0.0
2021-07-11,VIGA,13.8715307,124.3087305,0.0,0.0,3.0
2021-07-12,CARAMORAN,13.9838351,124.1338718,6.0,0.0,1.0
2021-07-12,BATO,13.6080363,124.2977872,1.0,0.0,0.0
2021-07-12,BAGAMANOC,13.9396368,124.2878298,0.0,0.0,1.0
2021-07-12,VIRAC,13.5803594,124.2312028,3.0,0.0,2.0
2021-07-12,SAN MIGUEL,13.6403293,124.3031092,1.0,0.0,0.0
2021-07-12,VIGA,13.8715307,124.3087305,5.0,0.0,0.0
2021-07-12,PANDAN,14.0492274,124.1702111,0.0,0.0,1.0
2021-07-12,PANGANIBAN,13.9081674,124.30082,3.0,0.0,0.0
2021-07-13,VIRAC,13.5803594,124.2312028,0.0,0.0,2.0
2021-07-13,VIGA,13.8715307,124.3087305,0.0,0.0,5.0
2021-07-14,SAN ANDRES,13.5989151,124.0969685,0.0,0.0,1.0
2021-07-14,VIRAC,13.5803594,124.2312028,0.0,0.0,7.0
2021-07-14,BAGAMANOC,13.9396368,124.2878298,0.0,0.0,4.0
2021-07-14,CARAMORAN,13.9838351,124.1338718,0.0,0.0,1.0
2021-07-14,BATO,13.6080363,124.2977872,0.0,0.0,2.0
2021-07-14,VIGA,13.8715307,124.3087305,0.0,0.0,2.0
2021-07-14,SAN MIGUEL,13.6403293,124.3031092,0.0,0.0,3.0
2021-07-15,PANGANIBAN,13.9081674,124.30082,6.0,0.0,0.0
2021-07-15,CARAMORAN,13.9838351,124.1338718,1.0,0.0,0.0
2021-07-15,VIRAC,13.5803594,124.2312028,1.0,0.0,0.0
2021-07-15,BARAS,13.6591045,124.3704682,1.0,0.0,0.0
2021-07-16,CARAMORAN,13.9838351,124.1338718,1.0,0.0,0.0
2021-07-16,BAGAMANOC,13.9396368,124.2878298,3.0,0.0,0.0
2021-07-16,VIGA,13.8715307,124.3087305,1.0,0.0,0.0
2021-07-16,VIRAC,13.5803594,124.2312028,1.0,0.0,0.0
2021-07-16,PANDAN,14.0492274,124.1702111,1.0,0.0,0.0
2021-07-16,PANGANIBAN,13.9081674,124.30082,2.0,0.0,0.0
2021-07-17,SAN MIGUEL,13.6403293,124.3031092,0.0,0.0,3.0
2021-07-17,GIGMOTO,13.7786693,124.3911728,0.0,0.0,1.0
2021-07-17,CARAMORAN,13.9838351,124.1338718,0.0,1.0,2.0
2021-07-17,PANDAN,14.0492274,124.1702111,0.0,0.0,1.0
2021-07-17,PANGANIBAN,13.9081674,124.30082,0.0,0.0,3.0
2021-07-17,VIRAC,13.5803594,124.2312028,1.0,0.0,14.0
2021-07-17,BAGAMANOC,13.9396368,124.2878298,1.0,0.0,4.0
2021-07-17,VIGA,13.8715307,124.3087305,0.0,0.0,1.0
2021-07-17,BARAS,13.6591045,124.3704682,0.0,0.0,1.0
2021-07-17,BATO,13.6080363,124.2977872,0.0,0.0,1.0
2021-07-18,PANGANIBAN,13.9081674,124.30082,0.0,0.0,1.0
2021-07-18,BATO,13.6080363,124.2977872,0.0,0.0,1.0
2021-07-18,CARAMORAN,13.9838351,124.1338718,1.0,0.0,3.0
2021-07-18,VIGA,13.8715307,124.3087305,0.0,0.0,4.0
2021-07-18,GIGMOTO,13.7786693,124.3911728,1.0,0.0,0.0
2021-07-18,SAN ANDRES,13.5989151,124.0969685,0.0,0.0,2.0
2021-07-18,SAN MIGUEL,13.6403293,124.3031092,5.0,0.0,2.0
2021-07-18,VIRAC,13.5803594,124.2312028,2.0,0.0,1.0
2021-07-19,VIRAC,13.5803594,124.2312028,0.0,0.0,1.0
2021-07-19,VIGA,13.8715307,124.3087305,0.0,0.0,7.0
2021-07-19,PANGANIBAN,13.9081674,124.30082,3.0,0.0,1.0
2021-07-19,SAN MIGUEL,13.6403293,124.3031092,0.0,0.0,4.0
2021-07-19,BARAS,13.6591045,124.3704682,0.0,0.0,1.0
2021-07-19,SAN ANDRES,13.5989151,124.0969685,0.0,0.0,2.0
2021-07-20,VIRAC,13.5803594,124.2312028,0.0,0.0,2.0
2021-07-20,PANGANIBAN,13.9081674,124.30082,0.0,0.0,2.0
2021-07-20,BARAS,13.6591045,124.3704682,0.0,0.0,1.0
2021-07-20,VIGA,13.8715307,124.3087305,0.0,0.0,1.0
2021-07-20,SAN ANDRES,13.5989151,124.0969685,0.0,0.0,2.0
2021-07-21,BATO,13.6080363,124.2977872,0.0,0.0,2.0
2021-07-21,VIRAC,13.5803594,124.2312028,0.0,0.0,2.0
2021-07-21,SAN MIGUEL,13.6403293,124.3031092,0.0,0.0,1.0
2021-07-21,VIGA,13.8715307,124.3087305,0.0,0.0,4.0
2021-07-21,PANGANIBAN,13.9081674,124.30082,0.0,0.0,3.0
2021-07-21,CARAMORAN,13.9838351,124.1338718,0.0,0.0,6.0
2021-07-21,BAGAMANOC,13.9396368,124.2878298,1.0,0.0,0.0
2021-07-22,VIRAC,13.5803594,124.2312028,13.0,0.0,1.0
2021-07-22,BATO,13.6080363,124.2977872,1.0,0.0,0.0
2021-07-22,PANDAN,14.0492274,124.1702111,1.0,0.0,0.0
2021-07-22,BAGAMANOC,13.9396368,124.2878298,3.0,0.0,0.0
2021-07-22,PANGANIBAN,13.9081674,124.30082,1.0,0.0,0.0
2021-07-22,SAN ANDRES,13.5989151,124.0969685,1.0,0.0,0.0
