"","PSGC","Municipality","idarea","Date","n","exp","base","typeI","typeII","typeIII","typeIV"
"4154",502006000,"Pandan",6,"2022-05-19",1,4.55973739828155,0.140558917871999,0.140678661247189,0.127814738296977,0.140613058572912,0.140582687613312
"4155",502006000,"Pandan",6,"2022-05-20",1,4.55973739828155,0.132454232256874,0.134084617981149,0.12090077131887,0.132509971866471,0.132476340059211
"4156",502006000,"Pandan",6,"2022-05-21",1,4.55973739828155,0.126605157569974,0.129150395357406,0.11640158547549,0.12665338514957,0.126671881858747
"4157",502006000,"Pandan",6,"2022-05-22",1,4.55973739828155,0.122183528925184,0.125411191747124,0.110018133438622,0.122234860495804,0.12228397467437
"4158",502006000,"Pandan",6,"2022-05-23",1,4.55973739828155,0.119840666332636,0.123181009610126,0.107409993052386,0.11989609161513,0.119875982442074
"4159",502006000,"Pandan",6,"2022-05-24",1,4.55973739828155,0.119241215550944,0.122250711367124,0.107716586449127,0.119294139355093,0.119278391793196
"4160",502006000,"Pandan",6,"2022-05-25",1,4.55973739828155,0.120303568418257,0.122536410556672,0.111143842419839,0.120353938723975,0.120378822715342
"4161",502006000,"Pandan",6,"2022-05-26",1,4.55973739828155,0.123177562209247,0.124065285294119,0.112990916886688,0.123225548556727,0.123215995652051
"4162",502006000,"Pandan",6,"2022-05-27",1,4.55973739828155,0.127002204063909,0.1263190820365,0.117709657616702,0.127041687247647,0.12706231678756
"4163",502006000,"Pandan",6,"2022-05-28",1,4.55973739828155,0.130938652386166,0.128855741101891,0.123274797636382,0.130980896407004,0.131008946880925
"4164",502006000,"Pandan",6,"2022-05-29",1,4.55973739828155,0.134056156059906,0.131268263171337,0.127729862580487,0.134105404745623,0.134038397530964
"4165",502006000,"Pandan",6,"2022-05-30",1,4.55973739828155,0.136628072404846,0.133726626329004,0.129570752343927,0.136672141824178,0.13664809437698
"4166",502006000,"Pandan",6,"2022-05-31",1,4.55973739828155,0.138902750192014,0.13641630917245,0.131628778840567,0.13894685392406,0.138922144603879
"4167",502006000,"Pandan",6,"2022-06-01",1,4.55973739828155,0.141117662436071,0.13955429556727,0.13475335581111,0.141159664924308,0.141187497364035
"4168",502006000,"Pandan",6,"2022-06-02",1,4.55973739828155,0.141869772579222,0.139587606030961,0.131828956332978,0.141911734918223,0.141981327342658
"4169",502006000,"Pandan",6,"2022-06-03",1,4.55973739828155,0.141431069668237,0.139195908194949,0.130653838175714,0.141475894356229,0.141469496425293
"4170",502006000,"Pandan",6,"2022-06-04",1,4.55973739828155,0.139762874332783,0.138347305413088,0.128904268050317,0.139811803945254,0.139805276828648
"4171",502006000,"Pandan",6,"2022-06-05",1,4.55973739828155,0.13810945306753,0.137593530948766,0.130306221049025,0.138158325048391,0.138195393451888
"4172",502006000,"Pandan",6,"2022-06-06",1,4.55973739828155,0.136290104280628,0.136875126000834,0.127895328853857,0.136341082134005,0.136334111698456
"4173",502006000,"Pandan",6,"2022-06-07",1,4.55973739828155,0.136843396967626,0.137474434941394,0.128311149409717,0.136887620963355,0.136910303671969
"4174",502006000,"Pandan",6,"2022-06-08",1,4.55973739828155,0.139859370367566,0.139447376111178,0.132604955073953,0.139904805008291,0.139934969729519
"4175",502006000,"Pandan",6,"2022-06-09",1,4.55973739828155,0.141512956576142,0.140543201128043,0.134600439285864,0.141563978506291,0.141495247594668
"4176",502006000,"Pandan",6,"2022-06-10",1,4.55973739828155,0.141940480356524,0.140825174611358,0.133049759263627,0.141986144481002,0.141962666893207
"4177",502006000,"Pandan",6,"2022-06-11",1,4.55973739828155,0.142605296934682,0.141378981395347,0.131881806651585,0.142650523167934,0.142626450069372
"4178",502006000,"Pandan",6,"2022-06-12",1,4.55973739828155,0.14358444087556,0.142248036640793,0.132626100102971,0.143625817561515,0.143656203693847
"4179",502006000,"Pandan",6,"2022-06-13",1,4.55973739828155,0.144994765038916,0.143502229517,0.129424057348038,0.145039933610474,0.145110694664914
"4180",502006000,"Pandan",6,"2022-06-14",1,4.55973739828155,0.147010718567189,0.145245192117197,0.130482442989961,0.147061167590393,0.147053927786518
"4181",502006000,"Pandan",6,"2022-06-15",1,4.55973739828155,0.14989372450121,0.147625852100673,0.131254215791805,0.149952583680642,0.149942281918728
"4182",502006000,"Pandan",6,"2022-06-16",1,4.55973739828155,0.154042123300492,0.150856514413113,0.138035139267716,0.154099625201014,0.15413934232211
"4183",502006000,"Pandan",6,"2022-06-17",1,4.55973739828155,0.16008004468059,0.155241432170531,0.142775793302765,0.1601374406205,0.160129849082019
"4184",502006000,"Pandan",6,"2022-06-18",1,4.55973739828155,0.165655560341948,0.159489013659356,0.146404549482249,0.165711239351984,0.165733999993383
"4185",502006000,"Pandan",6,"2022-06-19",1,4.55973739828155,0.173191317074283,0.164800120594921,0.154635965562413,0.173253428707168,0.17328253977059
"4186",502006000,"Pandan",6,"2022-06-20",1,4.55973739828155,0.180359910613754,0.169776652998445,0.16066668739746,0.180434078216486,0.180337934412444
"4187",502006000,"Pandan",6,"2022-06-21",1,4.55973739828155,0.188150093257029,0.174840670507805,0.164275297066364,0.188215292556121,0.188179796875803
"4188",502006000,"Pandan",6,"2022-06-22",1,4.55973739828155,0.197830052769319,0.180465312451421,0.168599407210257,0.197884330906666,0.19785585117499
"4189",502006000,"Pandan",6,"2022-06-23",1,4.55973739828155,0.204981156922083,0.18514854516986,0.173484524111034,0.205031794834019,0.205079202808711
"4190",502006000,"Pandan",6,"2022-06-24",1,4.55973739828155,0.210485933519464,0.189289775054383,0.170350808625692,0.210544317449587,0.210652334576469
"4191",502006000,"Pandan",6,"2022-06-25",1,4.55973739828155,0.212976951146822,0.191950870796183,0.171193256199353,0.213045941631789,0.213043961292087
"4192",502006000,"Pandan",6,"2022-06-26",1,4.55973739828155,0.212697248634506,0.192309780100209,0.166196025559844,0.212785950971576,0.212774379184017
"4193",502006000,"Pandan",6,"2022-06-27",1,4.55973739828155,0.213928563520101,0.193080541977503,0.170982594303128,0.214013710928071,0.214068290060269
"4194",502006000,"Pandan",6,"2022-06-28",1,4.55973739828155,0.214730222498707,0.193660677457313,0.170298872733827,0.214818036299844,0.214800906771778
"4195",502006000,"Pandan",6,"2022-06-29",1,4.55973739828155,0.21522777008357,0.194121508183072,0.167181905193636,0.215309818224389,0.215331666966935
"4196",502006000,"Pandan",6,"2022-06-30",1,4.55973739828155,0.22210183171093,0.197902155689461,0.174341745874191,0.22218540238287,0.222216750061093
"4197",502006000,"Pandan",6,"2022-07-01",1,4.55973739828155,0.227893658771421,0.201895874624478,0.17798550764028,0.227998600304554,0.2278667187015
"4198",502006000,"Pandan",6,"2022-07-02",1,4.55973739828155,0.23123291744729,0.205945255940881,0.177302559581426,0.231334874343378,0.231274530032389
"4199",502006000,"Pandan",6,"2022-07-03",1,4.55973739828155,0.237340064113059,0.211120088798227,0.177387819194579,0.237444423111285,0.237380019431125
"4200",502006000,"Pandan",6,"2022-07-04",1,4.55973739828155,0.247611189464908,0.218034076357692,0.183599940193458,0.247712596124835,0.247740991005412
"4201",502006000,"Pandan",6,"2022-07-05",1,4.55973739828155,0.264699150538347,0.227584939141107,0.185565367844402,0.26480288708682,0.264923193933012
"4202",502006000,"Pandan",6,"2022-07-06",1,4.55973739828155,0.290939769906214,0.240423275558762,0.202580579670742,0.291033881799888,0.291048076383783
"4203",502006000,"Pandan",6,"2022-07-07",1,4.55973739828155,0.319212908990251,0.255352513450874,0.212620247652924,0.319362012566811,0.319345866590088
"4204",502006000,"Pandan",6,"2022-07-08",1,4.55973739828155,0.350384348536615,0.271065611942854,0.240785039366134,0.350499970633196,0.350617303784805
"4205",502006000,"Pandan",6,"2022-07-09",1,4.55973739828155,0.382633227567085,0.285714445239075,0.260931312366591,0.382739663726134,0.382748959245724
"4206",502006000,"Pandan",6,"2022-07-10",1,4.55973739828155,0.401452715594558,0.296947249372143,0.266716959057149,0.401596264757061,0.401620598747213
"4207",502006000,"Pandan",6,"2022-07-11",1,4.55973739828155,0.414861618071405,0.306559852863756,0.281753882792273,0.415032650450125,0.415048100147422
"4208",502006000,"Pandan",6,"2022-07-12",1,4.55973739828155,0.426726816510597,0.315835660678969,0.288518491002474,0.426961466536319,0.426672770198765
"4209",502006000,"Pandan",6,"2022-07-13",1,4.55973739828155,0.449926493949758,0.328096136883169,0.297256011682079,0.450120074324765,0.450004669281337
