,Date,Municipality,Latitude,Longitude,NewCases,Deaths,Recoveries,Year
326,2021-04-22,SAN MIGUEL,13.6403293,124.3031092,0.0,0.0,1.0,2021
327,2021-04-22,BARAS,13.6591045,124.3704682,0.0,0.0,1.0,2021
328,2021-04-22,SAN ANDRES,13.5989151,124.0969685,0.0,0.0,1.0,2021
329,2021-04-22,CARAMORAN,13.9838351,124.1338718,0.0,0.0,1.0,2021
330,2021-04-23,SAN MIGUEL,13.6403293,124.3031092,0.0,0.0,1.0,2021
331,2021-04-23,VIGA,13.8715307,124.3087305,0.0,0.0,1.0,2021
332,2021-04-23,VIRAC,13.5803594,124.2312028,1.0,0.0,1.0,2021
333,2021-04-23,CARAMORAN,13.9838351,124.1338718,1.0,0.0,0.0,2021
334,2021-04-24,CARAMORAN,13.9838351,124.1338718,0.0,0.0,2.0,2021
335,2021-04-24,PANGANIBAN,13.9081674,124.30082,0.0,0.0,1.0,2021
336,2021-04-25,BATO,13.6080363,124.2977872,0.0,0.0,1.0,2021
337,2021-04-25,VIRAC,13.5803594,124.2312028,0.0,0.0,1.0,2021
338,2021-04-25,BAGAMANOC,13.9396368,124.2878298,4.0,0.0,0.0,2021
339,2021-04-25,BARAS,13.6591045,124.3704682,0.0,0.0,1.0,2021
340,2021-04-27,BARAS,13.6591045,124.3704682,1.0,0.0,0.0,2021
341,2021-04-27,BAGAMANOC,13.9396368,124.2878298,2.0,0.0,0.0,2021
342,2021-04-27,VIRAC,13.5803594,124.2312028,2.0,0.0,0.0,2021
343,2021-04-28,BAGAMANOC,13.9396368,124.2878298,0.0,0.0,1.0,2021
344,2021-04-28,VIRAC,13.5803594,124.2312028,0.0,0.0,1.0,2021
345,2021-04-28,BATO,13.6080363,124.2977872,0.0,0.0,1.0,2021
346,2021-04-28,PANDAN,14.0492274,124.1702111,0.0,0.0,1.0,2021
347,2021-04-28,BARAS,13.6591045,124.3704682,1.0,0.0,0.0,2021
348,2021-04-29,BAGAMANOC,13.9396368,124.2878298,4.0,0.0,0.0,2021
349,2021-04-29,SAN ANDRES,13.5989151,124.0969685,1.0,0.0,0.0,2021
350,2021-04-29,VIRAC,13.5803594,124.2312028,1.0,0.0,0.0,2021
351,2021-04-30,VIGA,13.8715307,124.3087305,1.0,0.0,0.0,2021
352,2021-05-01,BARAS,13.6591045,124.3704682,0.0,0.0,1.0,2021
353,2021-05-01,CARAMORAN,13.9838351,124.1338718,0.0,0.0,1.0,2021
354,2021-05-01,VIGA,13.8715307,124.3087305,1.0,0.0,0.0,2021
355,2021-05-02,VIRAC,13.5803594,124.2312028,0.0,0.0,1.0,2021
356,2021-05-02,SAN ANDRES,13.5989151,124.0969685,1.0,0.0,0.0,2021
357,2021-05-02,PANGANIBAN,13.9081674,124.30082,4.0,0.0,0.0,2021
358,2021-05-02,BAGAMANOC,13.9396368,124.2878298,1.0,0.0,0.0,2021
359,2021-05-04,SAN ANDRES,13.5989151,124.0969685,1.0,0.0,0.0,2021
360,2021-05-04,PANGANIBAN,13.9081674,124.30082,1.0,0.0,0.0,2021
361,2021-05-04,BAGAMANOC,13.9396368,124.2878298,0.0,0.0,4.0,2021
362,2021-05-04,VIRAC,13.5803594,124.2312028,2.0,0.0,0.0,2021
363,2021-05-04,GIGMOTO,13.7786693,124.3911728,1.0,0.0,0.0,2021
364,2021-05-05,BARAS,13.6591045,124.3704682,0.0,0.0,1.0,2021
365,2021-05-05,BAGAMANOC,13.9396368,124.2878298,0.0,0.0,2.0,2021
366,2021-05-06,PANGANIBAN,13.9081674,124.30082,6.0,0.0,0.0,2021
367,2021-05-06,PANDAN,14.0492274,124.1702111,1.0,0.0,0.0,2021
368,2021-05-06,BAGAMANOC,13.9396368,124.2878298,1.0,0.0,0.0,2021
369,2021-05-06,VIRAC,13.5803594,124.2312028,0.0,0.0,1.0,2021
370,2021-05-07,SAN ANDRES,13.5989151,124.0969685,1.0,0.0,0.0,2021
371,2021-05-07,BARAS,13.6591045,124.3704682,0.0,0.0,1.0,2021
372,2021-05-07,VIRAC,13.5803594,124.2312028,1.0,0.0,0.0,2021
373,2021-05-07,BATO,13.6080363,124.2977872,1.0,0.0,0.0,2021
374,2021-05-08,BAGAMANOC,13.9396368,124.2878298,0.0,0.0,4.0,2021
375,2021-05-08,SAN ANDRES,13.5989151,124.0969685,0.0,0.0,1.0,2021
376,2021-05-08,VIRAC,13.5803594,124.2312028,1.0,0.0,1.0,2021
377,2021-05-09,PANGANIBAN,13.9081674,124.30082,7.0,0.0,0.0,2021
378,2021-05-09,SAN MIGUEL,13.6403293,124.3031092,1.0,0.0,0.0,2021
379,2021-05-09,SAN ANDRES,13.5989151,124.0969685,1.0,0.0,0.0,2021
380,2021-05-09,BAGAMANOC,13.9396368,124.2878298,2.0,0.0,0.0,2021
381,2021-05-09,VIGA,13.8715307,124.3087305,0.0,0.0,1.0,2021
382,2021-05-10,PANGANIBAN,13.9081674,124.30082,0.0,0.0,4.0,2021
383,2021-05-10,SAN ANDRES,13.5989151,124.0969685,0.0,0.0,1.0,2021
384,2021-05-10,BAGAMANOC,13.9396368,124.2878298,0.0,0.0,1.0,2021
385,2021-05-11,SAN ANDRES,13.5989151,124.0969685,2.0,0.0,0.0,2021
386,2021-05-11,BATO,13.6080363,124.2977872,2.0,0.0,0.0,2021
387,2021-05-11,VIGA,13.8715307,124.3087305,1.0,0.0,1.0,2021
388,2021-05-11,PANGANIBAN,13.9081674,124.30082,1.0,0.0,0.0,2021
389,2021-05-11,VIRAC,13.5803594,124.2312028,4.0,0.0,0.0,2021
390,2021-05-12,VIRAC,13.5803594,124.2312028,0.0,0.0,2.0,2021
391,2021-05-12,SAN ANDRES,13.5989151,124.0969685,0.0,0.0,1.0,2021
392,2021-05-12,PANGANIBAN,13.9081674,124.30082,0.0,0.0,1.0,2021
393,2021-05-12,GIGMOTO,13.7786693,124.3911728,0.0,0.0,1.0,2021
394,2021-05-13,CARAMORAN,13.9838351,124.1338718,1.0,0.0,0.0,2021
395,2021-05-13,BARAS,13.6591045,124.3704682,2.0,0.0,0.0,2021
396,2021-05-13,VIRAC,13.5803594,124.2312028,3.0,0.0,0.0,2021
397,2021-05-13,SAN ANDRES,13.5989151,124.0969685,4.0,0.0,0.0,2021
398,2021-05-13,BATO,13.6080363,124.2977872,2.0,0.0,0.0,2021
399,2021-05-15,PANGANIBAN,13.9081674,124.30082,0.0,0.0,6.0,2021
400,2021-05-15,PANDAN,14.0492274,124.1702111,0.0,0.0,1.0,2021
401,2021-05-15,BAGAMANOC,13.9396368,124.2878298,0.0,0.0,1.0,2021
402,2021-05-15,BATO,13.6080363,124.2977872,0.0,0.0,1.0,2021
403,2021-05-15,VIRAC,13.5803594,124.2312028,2.0,0.0,1.0,2021
404,2021-05-15,CARAMORAN,13.9838351,124.1338718,1.0,0.0,0.0,2021
405,2021-05-15,SAN ANDRES,13.5989151,124.0969685,3.0,0.0,1.0,2021
406,2021-05-16,BARAS,13.6591045,124.3704682,1.0,0.0,0.0,2021
407,2021-05-16,VIRAC,13.5803594,124.2312028,2.0,0.0,0.0,2021
408,2021-05-16,SAN ANDRES,13.5989151,124.0969685,7.0,1.0,0.0,2021
409,2021-05-17,PANGANIBAN,13.9081674,124.30082,0.0,0.0,7.0,2021
410,2021-05-17,SAN MIGUEL,13.6403293,124.3031092,1.0,0.0,1.0,2021
411,2021-05-17,VIRAC,13.5803594,124.2312028,1.0,0.0,1.0,2021
412,2021-05-17,BAGAMANOC,13.9396368,124.2878298,0.0,0.0,2.0,2021
413,2021-05-17,VIGA,13.8715307,124.3087305,1.0,0.0,0.0,2021
414,2021-05-17,BATO,13.6080363,124.2977872,1.0,0.0,0.0,2021
415,2021-05-17,SAN ANDRES,13.5989151,124.0969685,1.0,0.0,1.0,2021
416,2021-05-18,BATO,13.6080363,124.2977872,1.0,0.0,0.0,2021
417,2021-05-18,VIRAC,13.5803594,124.2312028,2.0,0.0,0.0,2021
418,2021-05-19,PANGANIBAN,13.9081674,124.30082,0.0,0.0,1.0,2021
419,2021-05-19,SAN ANDRES,13.5989151,124.0969685,0.0,0.0,2.0,2021
420,2021-05-19,VIRAC,13.5803594,124.2312028,0.0,0.0,4.0,2021
421,2021-05-19,BATO,13.6080363,124.2977872,0.0,0.0,2.0,2021
422,2021-05-20,VIGA,13.8715307,124.3087305,0.0,0.0,1.0,2021
423,2021-05-20,CARAMORAN,13.9838351,124.1338718,3.0,0.0,0.0,2021
424,2021-05-20,VIRAC,13.5803594,124.2312028,3.0,0.0,0.0,2021
425,2021-05-20,SAN ANDRES,13.5989151,124.0969685,4.0,0.0,0.0,2021
426,2021-05-20,SAN MIGUEL,13.6403293,124.3031092,1.0,0.0,0.0,2021
427,2021-05-21,SAN ANDRES,13.5989151,124.0969685,1.0,0.0,0.0,2021
428,2021-05-21,VIRAC,13.5803594,124.2312028,4.0,0.0,0.0,2021
429,2021-05-21,CARAMORAN,13.9838351,124.1338718,0.0,0.0,1.0,2021
430,2021-05-21,BARAS,13.6591045,124.3704682,1.0,0.0,0.0,2021
431,2021-05-22,VIRAC,13.5803594,124.2312028,1.0,1.0,3.0,2021
432,2021-05-22,BARAS,13.6591045,124.3704682,0.0,0.0,2.0,2021
433,2021-05-22,BATO,13.6080363,124.2977872,0.0,0.0,2.0,2021
434,2021-05-22,SAN ANDRES,13.5989151,124.0969685,0.0,0.0,3.0,2021
435,2021-05-24,BATO,13.6080363,124.2977872,1.0,0.0,0.0,2021
436,2021-05-24,CARAMORAN,13.9838351,124.1338718,0.0,0.0,1.0,2021
437,2021-05-24,BARAS,13.6591045,124.3704682,6.0,0.0,2.0,2021
438,2021-05-24,SAN ANDRES,13.5989151,124.0969685,0.0,0.0,10.0,2021
439,2021-05-24,VIRAC,13.5803594,124.2312028,2.0,0.0,4.0,2021
440,2021-05-24,SAN MIGUEL,13.6403293,124.3031092,1.0,0.0,0.0,2021
441,2021-05-25,VIRAC,13.5803594,124.2312028,6.0,0.0,0.0,2021
442,2021-05-25,BARAS,13.6591045,124.3704682,3.0,0.0,0.0,2021
443,2021-05-25,BATO,13.6080363,124.2977872,2.0,0.0,0.0,2021
444,2021-05-25,SAN ANDRES,13.5989151,124.0969685,3.0,0.0,0.0,2021
445,2021-05-25,SAN MIGUEL,13.6403293,124.3031092,4.0,0.0,0.0,2021
446,2021-05-26,BATO,13.6080363,124.2977872,1.0,0.0,2.0,2021
447,2021-05-26,VIGA,13.8715307,124.3087305,0.0,0.0,1.0,2021
448,2021-05-26,BARAS,13.6591045,124.3704682,3.0,0.0,0.0,2021
449,2021-05-26,SAN MIGUEL,13.6403293,124.3031092,0.0,0.0,1.0,2021
450,2021-05-26,SAN ANDRES,13.5989151,124.0969685,6.0,0.0,1.0,2021
451,2021-05-26,VIRAC,13.5803594,124.2312028,3.0,0.0,2.0,2021
452,2021-05-26,GIGMOTO,13.7786693,124.3911728,1.0,0.0,0.0,2021
453,2021-05-26,CARAMORAN,13.9838351,124.1338718,1.0,0.0,0.0,2021
454,2021-05-27,CARAMORAN,13.9838351,124.1338718,2.0,0.0,0.0,2021
455,2021-05-27,VIRAC,13.5803594,124.2312028,5.0,0.0,0.0,2021
456,2021-05-27,SAN ANDRES,13.5989151,124.0969685,1.0,0.0,0.0,2021
457,2021-05-28,CARAMORAN,13.9838351,124.1338718,1.0,0.0,0.0,2021
458,2021-05-28,BARAS,13.6591045,124.3704682,1.0,1.0,0.0,2021
459,2021-05-28,VIRAC,13.5803594,124.2312028,2.0,0.0,3.0,2021
460,2021-05-28,SAN ANDRES,13.5989151,124.0969685,2.0,0.0,1.0,2021
461,2021-05-29,BARAS,13.6591045,124.3704682,1.0,0.0,0.0,2021
462,2021-05-29,CARAMORAN,13.9838351,124.1338718,3.0,0.0,3.0,2021
463,2021-05-29,BATO,13.6080363,124.2977872,2.0,0.0,0.0,2021
464,2021-05-29,SAN ANDRES,13.5989151,124.0969685,1.0,0.0,4.0,2021
465,2021-05-29,VIRAC,13.5803594,124.2312028,4.0,0.0,4.0,2021
466,2021-05-29,SAN MIGUEL,13.6403293,124.3031092,1.0,0.0,1.0,2021
467,2021-05-30,VIRAC,13.5803594,124.2312028,1.0,0.0,0.0,2021
468,2021-05-31,PANGANIBAN,13.9081674,124.30082,2.0,0.0,0.0,2021
469,2021-05-31,CARAMORAN,13.9838351,124.1338718,3.0,0.0,1.0,2021
470,2021-05-31,BARAS,13.6591045,124.3704682,0.0,0.0,3.0,2021
471,2021-05-31,SAN ANDRES,13.5989151,124.0969685,1.0,0.0,6.0,2021
472,2021-05-31,BATO,13.6080363,124.2977872,2.0,0.0,1.0,2021
473,2021-05-31,GIGMOTO,13.7786693,124.3911728,0.0,0.0,1.0,2021
474,2021-05-31,SAN MIGUEL,13.6403293,124.3031092,1.0,0.0,0.0,2021
475,2021-05-31,VIRAC,13.5803594,124.2312028,4.0,1.0,4.0,2021
476,2021-06-01,SAN MIGUEL,13.6403293,124.3031092,0.0,0.0,1.0,2021
477,2021-06-01,BATO,13.6080363,124.2977872,0.0,0.0,1.0,2021
478,2021-06-01,BARAS,13.6591045,124.3704682,0.0,0.0,6.0,2021
479,2021-06-01,VIRAC,13.5803594,124.2312028,0.0,0.0,3.0,2021
480,2021-06-02,VIRAC,13.5803594,124.2312028,0.0,0.0,6.0,2021
481,2021-06-02,SAN ANDRES,13.5989151,124.0969685,0.0,0.0,3.0,2021
482,2021-06-02,BATO,13.6080363,124.2977872,1.0,0.0,2.0,2021
483,2021-06-02,SAN MIGUEL,13.6403293,124.3031092,0.0,0.0,4.0,2021
484,2021-06-02,BARAS,13.6591045,124.3704682,0.0,0.0,2.0,2021
485,2021-06-03,BARAS,13.6591045,124.3704682,2.0,0.0,0.0,2021
486,2021-06-03,BATO,13.6080363,124.2977872,2.0,0.0,0.0,2021
487,2021-06-03,CARAMORAN,13.9838351,124.1338718,2.0,0.0,0.0,2021
488,2021-06-03,VIRAC,13.5803594,124.2312028,3.0,0.0,1.0,2021
489,2021-06-04,BARAS,13.6591045,124.3704682,3.0,0.0,0.0,2021
490,2021-06-04,BATO,13.6080363,124.2977872,1.0,0.0,0.0,2021
491,2021-06-04,VIRAC,13.5803594,124.2312028,4.0,0.0,0.0,2021
492,2021-06-05,SAN ANDRES,13.5989151,124.0969685,0.0,0.0,1.0,2021
493,2021-06-05,CARAMORAN,13.9838351,124.1338718,0.0,0.0,2.0,2021
494,2021-06-05,VIRAC,13.5803594,124.2312028,0.0,0.0,5.0,2021
495,2021-06-06,CARAMORAN,13.9838351,124.1338718,0.0,0.0,1.0,2021
496,2021-06-06,VIRAC,13.5803594,124.2312028,0.0,0.0,2.0,2021
497,2021-06-06,SAN ANDRES,13.5989151,124.0969685,0.0,0.0,2.0,2021
498,2021-06-07,BARAS,13.6591045,124.3704682,2.0,0.0,1.0,2021
499,2021-06-07,VIGA,13.8715307,124.3087305,2.0,0.0,0.0,2021
500,2021-06-07,BATO,13.6080363,124.2977872,1.0,0.0,2.0,2021
501,2021-06-07,VIRAC,13.5803594,124.2312028,8.0,0.0,3.0,2021
502,2021-06-07,CARAMORAN,13.9838351,124.1338718,3.0,0.0,3.0,2021
503,2021-06-07,SAN ANDRES,13.5989151,124.0969685,4.0,0.0,1.0,2021
504,2021-06-07,PANGANIBAN,13.9081674,124.30082,2.0,0.0,0.0,2021
505,2021-06-09,PANGANIBAN,13.9081674,124.30082,0.0,0.0,2.0,2021
506,2021-06-09,BATO,13.6080363,124.2977872,1.0,0.0,2.0,2021
507,2021-06-09,VIRAC,13.5803594,124.2312028,7.0,0.0,4.0,2021
508,2021-06-09,CARAMORAN,13.9838351,124.1338718,3.0,0.0,3.0,2021
509,2021-06-09,SAN ANDRES,13.5989151,124.0969685,2.0,0.0,1.0,2021
510,2021-06-09,BARAS,13.6591045,124.3704682,2.0,0.0,0.0,2021
511,2021-06-09,SAN MIGUEL,13.6403293,124.3031092,0.0,0.0,1.0,2021
512,2021-06-10,SAN MIGUEL,13.6403293,124.3031092,0.0,0.0,1.0,2021
513,2021-06-10,VIRAC,13.5803594,124.2312028,2.0,0.0,1.0,2021
514,2021-06-10,BARAS,13.6591045,124.3704682,0.0,0.0,1.0,2021
515,2021-06-12,CARAMORAN,13.9838351,124.1338718,0.0,0.0,2.0,2021
516,2021-06-12,BATO,13.6080363,124.2977872,0.0,0.0,4.0,2021
517,2021-06-12,VIRAC,13.5803594,124.2312028,1.0,0.0,6.0,2021
518,2021-06-12,VIGA,13.8715307,124.3087305,1.0,0.0,0.0,2021
519,2021-06-12,SAN ANDRES,13.5989151,124.0969685,1.0,0.0,0.0,2021
520,2021-06-12,BARAS,13.6591045,124.3704682,0.0,0.0,4.0,2021
521,2021-06-13,BARAS,13.6591045,124.3704682,1.0,0.0,0.0,2021
522,2021-06-13,VIRAC,13.5803594,124.2312028,4.0,0.0,0.0,2021
523,2021-06-13,CARAMORAN,13.9838351,124.1338718,2.0,0.0,0.0,2021
524,2021-06-13,VIGA,13.8715307,124.3087305,0.0,0.0,2.0,2021
525,2021-06-15,PANGANIBAN,13.9081674,124.30082,0.0,0.0,2.0,2021
526,2021-06-15,BATO,13.6080363,124.2977872,1.0,0.0,1.0,2021
527,2021-06-15,SAN ANDRES,13.5989151,124.0969685,2.0,0.0,4.0,2021
528,2021-06-15,VIRAC,13.5803594,124.2312028,2.0,0.0,8.0,2021
529,2021-06-15,CARAMORAN,13.9838351,124.1338718,2.0,0.0,3.0,2021
530,2021-06-15,BARAS,13.6591045,124.3704682,0.0,0.0,1.0,2021
531,2021-06-16,VIRAC,13.5803594,124.2312028,0.0,0.0,9.0,2021
532,2021-06-16,SAN ANDRES,13.5989151,124.0969685,0.0,0.0,3.0,2021
533,2021-06-16,BATO,13.6080363,124.2977872,0.0,0.0,1.0,2021
534,2021-06-16,VIGA,13.8715307,124.3087305,0.0,0.0,1.0,2021
535,2021-06-16,BARAS,13.6591045,124.3704682,0.0,0.0,2.0,2021
536,2021-06-16,CARAMORAN,13.9838351,124.1338718,0.0,0.0,3.0,2021
537,2021-06-17,CARAMORAN,13.9838351,124.1338718,1.0,0.0,0.0,2021
538,2021-06-17,SAN MIGUEL,13.6403293,124.3031092,1.0,0.0,0.0,2021
539,2021-06-17,BATO,13.6080363,124.2977872,1.0,0.0,0.0,2021
540,2021-06-17,VIRAC,13.5803594,124.2312028,9.0,0.0,0.0,2021
541,2021-06-17,SAN ANDRES,13.5989151,124.0969685,2.0,0.0,0.0,2021
542,2021-06-17,BARAS,13.6591045,124.3704682,1.0,0.0,0.0,2021
543,2021-06-19,VIRAC,13.5803594,124.2312028,3.0,0.0,1.0,2021
544,2021-06-19,BAGAMANOC,13.9396368,124.2878298,1.0,0.0,0.0,2021
545,2021-06-19,PANDAN,14.0492274,124.1702111,2.0,0.0,0.0,2021
546,2021-06-19,PANGANIBAN,13.9081674,124.30082,3.0,0.0,0.0,2021
547,2021-06-19,SAN ANDRES,13.5989151,124.0969685,2.0,0.0,0.0,2021
548,2021-06-21,BATO,13.6080363,124.2977872,4.0,0.0,0.0,2021
549,2021-06-21,VIRAC,13.5803594,124.2312028,11.0,0.0,3.0,2021
550,2021-06-21,SAN ANDRES,13.5989151,124.0969685,3.0,0.0,1.0,2021
551,2021-06-21,CARAMORAN,13.9838351,124.1338718,2.0,0.0,1.0,2021
552,2021-06-21,BAGAMANOC,13.9396368,124.2878298,2.0,0.0,0.0,2021
553,2021-06-21,BARAS,13.6591045,124.3704682,0.0,0.0,1.0,2021
554,2021-06-23,CARAMORAN,13.9838351,124.1338718,0.0,0.0,2.0,2021
555,2021-06-23,VIRAC,13.5803594,124.2312028,0.0,0.0,2.0,2021
556,2021-06-23,SAN ANDRES,13.5989151,124.0969685,0.0,0.0,1.0,2021
557,2021-06-23,BATO,13.6080363,124.2977872,0.0,0.0,1.0,2021
558,2021-06-24,BARAS,13.6591045,124.3704682,1.0,0.0,0.0,2021
559,2021-06-24,VIRAC,13.5803594,124.2312028,15.0,0.0,0.0,2021
560,2021-06-24,GIGMOTO,13.7786693,124.3911728,1.0,0.0,0.0,2021
561,2021-06-24,PANGANIBAN,13.9081674,124.30082,3.0,0.0,0.0,2021
562,2021-06-24,BAGAMANOC,13.9396368,124.2878298,4.0,0.0,0.0,2021
563,2021-06-25,BAGAMANOC,13.9396368,124.2878298,5.0,0.0,0.0,2021
564,2021-06-25,GIGMOTO,13.7786693,124.3911728,1.0,0.0,0.0,2021
565,2021-06-25,SAN MIGUEL,13.6403293,124.3031092,1.0,0.0,0.0,2021
566,2021-06-25,CARAMORAN,13.9838351,124.1338718,3.0,0.0,0.0,2021
567,2021-06-25,VIRAC,13.5803594,124.2312028,5.0,0.0,0.0,2021
568,2021-06-26,VIGA,13.8715307,124.3087305,1.0,0.0,0.0,2021
569,2021-06-26,PANDAN,14.0492274,124.1702111,1.0,0.0,0.0,2021
570,2021-06-26,BATO,13.6080363,124.2977872,1.0,0.0,1.0,2021
571,2021-06-26,BARAS,13.6591045,124.3704682,0.0,0.0,1.0,2021
572,2021-06-26,VIRAC,13.5803594,124.2312028,3.0,0.0,7.0,2021
573,2021-06-26,CARAMORAN,13.9838351,124.1338718,0.0,0.0,1.0,2021
574,2021-06-26,SAN MIGUEL,13.6403293,124.3031092,1.0,0.0,1.0,2021
575,2021-06-26,SAN ANDRES,13.5989151,124.0969685,3.0,0.0,1.0,2021
576,2021-06-27,BARAS,13.6591045,124.3704682,1.0,0.0,0.0,2021
577,2021-06-27,BAGAMANOC,13.9396368,124.2878298,2.0,0.0,0.0,2021
578,2021-06-27,VIRAC,13.5803594,124.2312028,1.0,0.0,1.0,2021
579,2021-06-27,SAN MIGUEL,13.6403293,124.3031092,1.0,0.0,0.0,2021
580,2021-06-28,PANDAN,14.0492274,124.1702111,1.0,0.0,1.0,2021
581,2021-06-28,SAN MIGUEL,13.6403293,124.3031092,2.0,0.0,0.0,2021
582,2021-06-28,PANGANIBAN,13.9081674,124.30082,0.0,0.0,3.0,2021
583,2021-06-28,CARAMORAN,13.9838351,124.1338718,4.0,0.0,0.0,2021
584,2021-06-28,VIGA,13.8715307,124.3087305,3.0,0.0,0.0,2021
585,2021-06-28,VIRAC,13.5803594,124.2312028,4.0,0.0,2.0,2021
586,2021-06-28,BAGAMANOC,13.9396368,124.2878298,0.0,0.0,1.0,2021
587,2021-06-28,SAN ANDRES,13.5989151,124.0969685,1.0,0.0,2.0,2021
588,2021-06-29,PANDAN,14.0492274,124.1702111,0.0,0.0,1.0,2021
589,2021-06-30,CARAMORAN,13.9838351,124.1338718,0.0,0.0,2.0,2021
590,2021-06-30,VIRAC,13.5803594,124.2312028,0.0,0.0,10.0,2021
591,2021-06-30,SAN ANDRES,13.5989151,124.0969685,0.0,0.0,2.0,2021
592,2021-06-30,BAGAMANOC,13.9396368,124.2878298,0.0,0.0,2.0,2021
593,2021-06-30,BATO,13.6080363,124.2977872,0.0,0.0,4.0,2021
594,2021-07-01,PANDAN,14.0492274,124.1702111,1.0,0.0,0.0,2021
595,2021-07-01,BATO,13.6080363,124.2977872,1.0,0.0,0.0,2021
596,2021-07-01,VIRAC,13.5803594,124.2312028,9.0,1.0,0.0,2021
597,2021-07-01,CARAMORAN,13.9838351,124.1338718,2.0,0.0,0.0,2021
598,2021-07-01,PANGANIBAN,13.9081674,124.30082,1.0,0.0,0.0,2021
599,2021-07-01,BAGAMANOC,13.9396368,124.2878298,6.0,0.0,0.0,2021
600,2021-07-02,VIGA,13.8715307,124.3087305,3.0,0.0,0.0,2021
601,2021-07-02,VIRAC,13.5803594,124.2312028,3.0,0.0,0.0,2021
602,2021-07-03,BARAS,13.6591045,124.3704682,0.0,0.0,1.0,2021
603,2021-07-03,PANDAN,14.0492274,124.1702111,1.0,0.0,0.0,2021
604,2021-07-03,BAGAMANOC,13.9396368,124.2878298,1.0,0.0,4.0,2021
605,2021-07-03,CARAMORAN,13.9838351,124.1338718,1.0,0.0,0.0,2021
606,2021-07-03,GIGMOTO,13.7786693,124.3911728,0.0,0.0,1.0,2021
607,2021-07-03,PANGANIBAN,13.9081674,124.30082,0.0,0.0,3.0,2021
608,2021-07-03,VIRAC,13.5803594,124.2312028,2.0,0.0,15.0,2021
609,2021-07-04,SAN MIGUEL,13.6403293,124.3031092,0.0,0.0,1.0,2021
610,2021-07-04,VIGA,13.8715307,124.3087305,5.0,0.0,0.0,2021
611,2021-07-04,VIRAC,13.5803594,124.2312028,2.0,0.0,5.0,2021
612,2021-07-04,GIGMOTO,13.7786693,124.3911728,0.0,0.0,1.0,2021
613,2021-07-04,CARAMORAN,13.9838351,124.1338718,0.0,0.0,3.0,2021
614,2021-07-04,BAGAMANOC,13.9396368,124.2878298,0.0,0.0,5.0,2021
615,2021-07-05,CARAMORAN,13.9838351,124.1338718,1.0,0.0,0.0,2021
616,2021-07-05,VIRAC,13.5803594,124.2312028,7.0,0.0,3.0,2021
617,2021-07-05,VIGA,13.8715307,124.3087305,2.0,0.0,1.0,2021
618,2021-07-05,PANDAN,14.0492274,124.1702111,0.0,0.0,1.0,2021
619,2021-07-05,SAN ANDRES,13.5989151,124.0969685,1.0,0.0,1.0,2021
620,2021-07-05,BATO,13.6080363,124.2977872,2.0,0.0,1.0,2021
621,2021-07-05,SAN MIGUEL,13.6403293,124.3031092,3.0,0.0,0.0,2021
622,2021-07-05,BAGAMANOC,13.9396368,124.2878298,4.0,0.0,0.0,2021
623,2021-07-06,BARAS,13.6591045,124.3704682,0.0,0.0,1.0,2021
624,2021-07-06,SAN MIGUEL,13.6403293,124.3031092,0.0,0.0,1.0,2021
625,2021-07-06,VIRAC,13.5803594,124.2312028,0.0,0.0,1.0,2021
626,2021-07-06,BAGAMANOC,13.9396368,124.2878298,0.0,0.0,2.0,2021
627,2021-07-07,PANGANIBAN,13.9081674,124.30082,1.0,0.0,0.0,2021
628,2021-07-07,PANDAN,14.0492274,124.1702111,0.0,0.0,1.0,2021
629,2021-07-07,CARAMORAN,13.9838351,124.1338718,0.0,0.0,4.0,2021
630,2021-07-07,SAN ANDRES,13.5989151,124.0969685,0.0,0.0,1.0,2021
631,2021-07-07,SAN MIGUEL,13.6403293,124.3031092,0.0,0.0,3.0,2021
632,2021-07-07,VIGA,13.8715307,124.3087305,0.0,0.0,3.0,2021
633,2021-07-07,VIRAC,13.5803594,124.2312028,0.0,0.0,4.0,2021
634,2021-07-08,GIGMOTO,13.7786693,124.3911728,1.0,0.0,0.0,2021
635,2021-07-08,BARAS,13.6591045,124.3704682,1.0,0.0,0.0,2021
636,2021-07-08,PANGANIBAN,13.9081674,124.30082,2.0,0.0,0.0,2021
637,2021-07-08,VIGA,13.8715307,124.3087305,1.0,0.0,0.0,2021
638,2021-07-08,VIRAC,13.5803594,124.2312028,15.0,0.0,0.0,2021
639,2021-07-08,PANDAN,14.0492274,124.1702111,1.0,0.0,0.0,2021
640,2021-07-08,BATO,13.6080363,124.2977872,1.0,0.0,0.0,2021
641,2021-07-08,CARAMORAN,13.9838351,124.1338718,1.0,0.0,0.0,2021
642,2021-07-08,BAGAMANOC,13.9396368,124.2878298,4.0,0.0,0.0,2021
643,2021-07-08,SAN MIGUEL,13.6403293,124.3031092,3.0,0.0,0.0,2021
644,2021-07-09,SAN MIGUEL,13.6403293,124.3031092,2.0,0.0,0.0,2021
645,2021-07-09,BATO,13.6080363,124.2977872,1.0,0.0,0.0,2021
646,2021-07-09,SAN ANDRES,13.5989151,124.0969685,1.0,0.0,0.0,2021
647,2021-07-09,PANGANIBAN,13.9081674,124.30082,1.0,0.0,0.0,2021
648,2021-07-09,CARAMORAN,13.9838351,124.1338718,3.0,0.0,0.0,2021
649,2021-07-09,VIGA,13.8715307,124.3087305,4.0,0.0,0.0,2021
