"","PSGC","Municipality","idarea","Date","n","exp","base","typeI","typeII","typeIII"
"1",405601000,"Agdangan",1,"2021-01-01",1,2.69934449632229,1.47078272901108,1.02944793496847,1.11830622088153,2.25596578880924
"2",405601000,"Agdangan",1,"2021-01-02",1,2.69934449632229,1.37703292576586,0.985606256284039,1.13313514331218,2.31567671378743
"3",405601000,"Agdangan",1,"2021-01-03",1,2.69934449632229,0.956920372374824,0.870298002157507,0.980547086668729,1.00555928786019
"4",405601000,"Agdangan",1,"2021-01-04",1,2.69934449632229,0.87150430141263,0.823666258367414,0.933167318156735,1.14788809303379
"5",405601000,"Agdangan",1,"2021-01-05",1,2.69934449632229,0.876992298016844,0.812767697624051,1.00193575799634,1.04988745520538
"6",405601000,"Agdangan",1,"2021-01-06",1,2.69934449632229,0.915019813470639,0.820001905938078,1.01012947118108,1.17186645758531
"7",405601000,"Agdangan",1,"2021-01-07",1,2.69934449632229,0.972990299954633,0.84059304310196,1.25983104793313,1.26875040820802
"8",405601000,"Agdangan",1,"2021-01-08",1,2.69934449632229,1.06088508939353,0.872849447792096,1.27341006226744,1.47038813183158
"9",405601000,"Agdangan",1,"2021-01-09",1,2.69934449632229,1.13253707440674,0.889168858106946,1.30117817862017,1.75245031206123
"10",405601000,"Agdangan",1,"2021-01-10",1,2.69934449632229,1.01204989526607,0.854815087322052,1.30929846752235,1.23002011760718
"11",405601000,"Agdangan",1,"2021-01-11",1,2.69934449632229,1.03732560657207,0.858787256223098,1.32478474751042,1.36608936892396
"12",405601000,"Agdangan",1,"2021-01-12",1,2.69934449632229,1.10958295720464,0.880616092331901,1.37506875410864,1.54886872213902
"13",405601000,"Agdangan",1,"2021-01-13",1,2.69934449632229,1.17247556839926,0.903080144771401,1.47134085828549,1.42432014317674
"14",405601000,"Agdangan",1,"2021-01-14",1,2.69934449632229,1.25176237639788,0.932769547113084,1.51998187899692,1.73351198177851
"15",405601000,"Agdangan",1,"2021-01-15",1,2.69934449632229,1.35606876450397,0.960865927975159,1.53166339866833,2.04159157422875
"16",405601000,"Agdangan",1,"2021-01-16",1,2.69934449632229,1.38100987923593,0.974096101593243,1.52031482377258,2.08320255047762
"17",405601000,"Agdangan",1,"2021-01-17",1,2.69934449632229,1.3295252183707,0.97653537799504,1.49179858013078,1.85816067197664
"18",405601000,"Agdangan",1,"2021-01-18",1,2.69934449632229,1.3825238333362,0.997254198067939,1.5287433827261,2.03016276141143
"19",405601000,"Agdangan",1,"2021-01-19",1,2.69934449632229,1.43784931212278,1.0191427149529,1.55837027073758,2.14959333629731
"20",405601000,"Agdangan",1,"2021-01-20",1,2.69934449632229,1.4675404637634,1.03423244626372,1.57781766481704,2.16290163108815
"21",405601000,"Agdangan",1,"2021-01-21",1,2.69934449632229,1.53177928093132,1.05040707766525,1.28872768572612,2.30919748726336
"22",405601000,"Agdangan",1,"2021-01-22",1,2.69934449632229,1.58771867910966,1.0604417072226,1.27470086553546,2.44245815390894
"23",405601000,"Agdangan",1,"2021-01-23",1,2.69934449632229,1.58411120274253,1.05723908724819,1.31316733738025,2.55580109630301
"24",405601000,"Agdangan",1,"2021-01-24",1,2.69934449632229,1.34835969831047,1.01651635552889,1.34393112662717,2.041577490114
"25",405601000,"Agdangan",1,"2021-01-25",1,2.69934449632229,1.34498590214222,1.01052633776337,1.41554396747469,1.74711620500684
"26",405601000,"Agdangan",1,"2021-01-26",1,2.69934449632229,1.39406354132156,1.01546686184997,0.960157322489108,2.06329115315848
"27",405601000,"Agdangan",1,"2021-01-27",1,2.69934449632229,1.42745662145272,1.01921287320923,0.973839114674474,2.10976632150787
"28",405601000,"Agdangan",1,"2021-01-28",1,2.69934449632229,1.46506256103273,1.02016835332937,0.950171492172444,2.16290191317456
"29",405601000,"Agdangan",1,"2021-01-29",1,2.69934449632229,1.53079609788306,1.01547913122952,0.938879250326969,2.35580768933299
"30",405601000,"Agdangan",1,"2021-01-30",1,2.69934449632229,1.51296187194288,0.989703939808546,0.950851627240044,2.47569787189134
"31",405601000,"Agdangan",1,"2021-01-31",1,2.69934449632229,1.21305372058055,0.916811732486645,0.697655545769337,1.53588824368538
"32",405601000,"Agdangan",1,"2021-02-01",1,2.69934449632229,1.17788605808793,0.889286555536032,0.689084336587435,1.62100778641741
"33",405601000,"Agdangan",1,"2021-02-02",1,2.69934449632229,1.18986291792378,0.880882588895497,0.689682475476296,1.68014560719319
"34",405601000,"Agdangan",1,"2021-02-03",1,2.69934449632229,1.20348876112819,0.880793538525486,0.698855222473832,1.71463488424015
"35",405601000,"Agdangan",1,"2021-02-04",1,2.69934449632229,1.24982399602458,0.888093198075111,0.738234179885055,1.83116502421902
"36",405601000,"Agdangan",1,"2021-02-05",1,2.69934449632229,1.26908512818695,0.889475666778965,0.773070089888575,1.86472916268084
"37",405601000,"Agdangan",1,"2021-02-06",1,2.69934449632229,1.23732606240221,0.875469793384475,0.709192596776651,1.60676290977943
"38",405601000,"Agdangan",1,"2021-02-07",1,2.69934449632229,1.04313495907243,0.83136594401719,0.652535545642087,1.26236696893427
"39",405601000,"Agdangan",1,"2021-02-08",1,2.69934449632229,1.03277794793657,0.821922557294812,0.629477481698867,1.37908380071426
"40",405601000,"Agdangan",1,"2021-02-09",1,2.69934449632229,1.04408017868778,0.824198680152511,0.675124895385784,1.40514649587825
"41",405601000,"Agdangan",1,"2021-02-10",1,2.69934449632229,1.07132649260843,0.837398491633055,1.1529403542476,1.4442784447865
