"","FID","Municipality","idarea","Date","n","exp","base","typeI","typeII","typeIII","typeIV"
"441","0","BAGAMANOC",1,"2022-03-17",1,2.45716407442993,0.601407006047618,0.513622868243449,0.369715967992765,0.601259600292466,0.601317366882341
"442","0","BAGAMANOC",1,"2022-03-18",1,2.45716407442993,0.604696578200951,0.513975201344101,0.370737431699623,0.604537217173962,0.604172231529414
"443","0","BAGAMANOC",1,"2022-03-19",1,2.45716407442993,0.605251561230955,0.512322113825757,0.372288544606894,0.605092818982598,0.604736915785015
"444","0","BAGAMANOC",1,"2022-03-20",1,2.45716407442993,0.603260873932001,0.508398835712115,0.371229502729269,0.603073200298036,0.602931031651189
"445","0","BAGAMANOC",1,"2022-03-21",1,2.45716407442993,0.598063455412713,0.502133295139498,0.365378129949301,0.597898309752863,0.597772100484271
"446","0","BAGAMANOC",1,"2022-03-22",1,2.45716407442993,0.594726336722272,0.50214987721883,0.382912177085999,0.594594187199398,0.594078525056187
"447","0","BAGAMANOC",1,"2022-03-23",1,2.45716407442993,0.591281544121678,0.50112507771805,0.378016531410884,0.591127447295696,0.590881208716512
"448","0","BAGAMANOC",1,"2022-03-24",1,2.45716407442993,0.586569761222845,0.498905917550599,0.242278971217586,0.586413599898638,0.586541680113889
"449","0","BAGAMANOC",1,"2022-03-25",1,2.45716407442993,0.584907608832624,0.496818338887597,0.237933296289731,0.58472095539162,0.58505029160876
"450","0","BAGAMANOC",1,"2022-03-26",1,2.45716407442993,0.57985419536929,0.493449556127035,0.281333133346652,0.579678604156955,0.580313752889252
"451","0","BAGAMANOC",1,"2022-03-27",1,2.45716407442993,0.569841143116313,0.488279296155717,0.279857533064574,0.569696461473821,0.570093441683756
"452","0","BAGAMANOC",1,"2022-03-28",1,2.45716407442993,0.563151344077519,0.484025438250141,0.289010157231014,0.563007742887878,0.563065362231693
"453","0","BAGAMANOC",1,"2022-03-29",1,2.45716407442993,0.557520646943357,0.479998344188783,0.286527659467124,0.557374604077804,0.557028983134459
"454","0","BAGAMANOC",1,"2022-03-30",1,2.45716407442993,0.551132195806723,0.475561151896602,0.2842679081326,0.550992503534506,0.550657033761174
"455","0","BAGAMANOC",1,"2022-03-31",1,2.45716407442993,0.547497576098593,0.47257304969078,0.282974199408909,0.547337635156657,0.547201393422291
"456","0","BAGAMANOC",1,"2022-04-01",1,2.45716407442993,0.54542310930609,0.470549538310946,0.284307023957025,0.545283350269601,0.545159711342171
"457","0","BAGAMANOC",1,"2022-04-02",1,2.45716407442993,0.544244614036954,0.469168115361986,0.29722837208227,0.544129514761679,0.543659528669052
"458","0","BAGAMANOC",1,"2022-04-03",1,2.45716407442993,0.543590684086035,0.468211367812776,0.293833677513817,0.543452617224519,0.543230266371916
"459","0","BAGAMANOC",1,"2022-04-04",1,2.45716407442993,0.543257338281903,0.467530133789992,0.190088330865798,0.543115230252326,0.5432345572521
"460","0","BAGAMANOC",1,"2022-04-05",1,2.45716407442993,0.543141416946583,0.467018965741427,0.185052964945805,0.542979615953282,0.543275557850531
"461","0","BAGAMANOC",1,"2022-04-06",1,2.45716407442993,0.543207584874806,0.466599156346343,0.213192689195747,0.543054735982952,0.543641897070583
"462","0","BAGAMANOC",1,"2022-04-07",1,2.45716407442993,0.543477275835,0.466206267937461,0.214926668074744,0.543337490342386,0.543717170670703
"463","0","BAGAMANOC",1,"2022-04-08",1,2.45716407442993,0.544035851881363,0.465780033485102,0.224485421119776,0.543981273332428,0.543953127975397
"464","0","BAGAMANOC",1,"2022-04-09",1,2.45716407442993,0.545060608795395,0.465254970995175,0.22614918294136,0.544921786064774,0.544574981620142
"465","0","BAGAMANOC",1,"2022-04-10",1,2.45716407442993,0.546879904268498,0.464550215529484,0.227710413100896,0.546713418752831,0.546402604685027
"466","0","BAGAMANOC",1,"2022-04-11",1,2.45716407442993,0.54457470809482,0.46165209154727,0.22700506109419,0.544429718582288,0.54428015540765
"467","0","BAGAMANOC",1,"2022-04-12",1,2.45716407442993,0.54291808562862,0.459181973794647,0.230420513181568,0.542768812422047,0.542653814987981
"468","0","BAGAMANOC",1,"2022-04-13",1,2.45716407442993,0.541388890358982,0.456246203824828,0.240435935256271,0.54134723856342,0.540807356417726
"469","0","BAGAMANOC",1,"2022-04-14",1,2.45716407442993,0.539515934181653,0.452398113465286,0.236001305964012,0.539405384636594,0.539154851703006
"470","0","BAGAMANOC",1,"2022-04-15",0,2.45716407442993,0.531965759532357,0.371662478598931,0.146948938170244,0.53172972632759,0.53194313492705
"471","0","BAGAMANOC",1,"2022-04-16",0,2.45716407442993,0.526622949443188,0.369716347509647,0.139988233459692,0.526409066415532,0.526750981333974
"472","0","BAGAMANOC",1,"2022-04-17",0,2.45716407442993,0.521818418043813,0.367366203850308,0.155930418388041,0.521637699406307,0.5222335885887
"473","0","BAGAMANOC",1,"2022-04-18",0,2.45716407442993,0.516116546994635,0.36426560139209,0.15556225000104,0.515888354688546,0.516338864450813
"474","0","BAGAMANOC",1,"2022-04-19",0,2.45716407442993,0.507885977701833,0.359977309624966,0.160207172999828,0.507745605331197,0.507802759144518
"475","0","BAGAMANOC",1,"2022-04-20",0,2.45716407442993,0.494903306959096,0.353905924491714,0.157975213802071,0.494772483422932,0.494452406688008
"476","0","BAGAMANOC",1,"2022-04-21",0,2.45716407442993,0.483617175551621,0.347814800176289,0.155484881195058,0.483496812276209,0.483187593894235
"477","0","BAGAMANOC",1,"2022-04-22",0,2.45716407442993,0.475617170549203,0.342677286578319,0.153474471548032,0.475476850331382,0.475360592704862
"478","0","BAGAMANOC",1,"2022-04-23",0,2.45716407442993,0.468587905498325,0.337737126017627,0.155727148655202,0.468466376459961,0.468361738174398
"479","0","BAGAMANOC",1,"2022-04-24",0,2.45716407442993,0.465285692494149,0.334214379692986,0.162547862370045,0.465179779694905,0.464794987883711
"480","0","BAGAMANOC",1,"2022-04-25",0,2.45716407442993,0.46010360473397,0.329983068949393,0.158468623920991,0.459983218046533,0.459809051327325
"481","0","BAGAMANOC",1,"2022-04-26",0,2.45716407442993,0.456329151514701,0.326636873544814,0.106007536893948,0.456208066679839,0.456314917192647
"482","0","BAGAMANOC",1,"2022-04-27",0,2.45716407442993,0.45294926522569,0.323697351885012,0.0992953185020682,0.452806559449883,0.453059546984069
"483","0","BAGAMANOC",1,"2022-04-28",0,2.45716407442993,0.449088374245137,0.320756994975021,0.1083089701617,0.448951000811794,0.449448045896384
"484","0","BAGAMANOC",1,"2022-04-29",0,2.45716407442993,0.443779311721814,0.317419704933258,0.10830029147378,0.443656113450481,0.443970442695609
"485","0","BAGAMANOC",1,"2022-04-30",0,2.45716407442993,0.43574651845496,0.313249372227384,0.11161395852322,0.435621359562903,0.435673712627722
"486","0","BAGAMANOC",1,"2022-05-01",0,2.45716407442993,0.427462912590814,0.308638570786665,0.110984108616162,0.427342030823479,0.427062059940779
"487","0","BAGAMANOC",1,"2022-05-02",0,2.45716407442993,0.416959252702012,0.302486477078445,0.109119784525321,0.416848445146491,0.416576766589587
"488","0","BAGAMANOC",1,"2022-05-03",0,2.45716407442993,0.406037286149661,0.295857792921039,0.106766635074005,0.405915918720964,0.405815911221549
"489","0","BAGAMANOC",1,"2022-05-04",0,2.45716407442993,0.396238372014841,0.289427282063862,0.108450900289078,0.396139157692668,0.396046590900798
"490","0","BAGAMANOC",1,"2022-05-05",0,2.45716407442993,0.389215398064278,0.283950453426928,0.112694449925383,0.3891240304587,0.388811893132206
"491","0","BAGAMANOC",1,"2022-05-06",0,2.45716407442993,0.383283281110783,0.278713613375057,0.109466451323415,0.383173173905334,0.383044764559638
"492","0","BAGAMANOC",1,"2022-05-07",0,2.45716407442993,0.377116552331796,0.273079932306513,0.076832275917869,0.377006300868026,0.377106166985019
"493","0","BAGAMANOC",1,"2022-05-08",0,2.45716407442993,0.369427530580672,0.266406787687458,0.0696007821974568,0.369298204520507,0.369514643992373
"494","0","BAGAMANOC",1,"2022-05-09",0,2.45716407442993,0.358837250456899,0.258608788183076,0.0732184047071894,0.358715270767935,0.359123368228456
"495","0","BAGAMANOC",1,"2022-05-10",0,2.45716407442993,0.343413704860732,0.248298832680666,0.071202651131834,0.34330739192225,0.343558751803247
"496","0","BAGAMANOC",1,"2022-05-11",0,2.45716407442993,0.327478005638017,0.237417296378351,0.0711603130915365,0.327359356064031,0.32741652081285
"497","0","BAGAMANOC",1,"2022-05-12",0,2.45716407442993,0.311447566471497,0.226143538771937,0.0682998562448424,0.31133489305457,0.311140231185692
"498","0","BAGAMANOC",1,"2022-05-13",0,2.45716407442993,0.295664656216059,0.215269896599784,0.0650852554872248,0.295557373420598,0.295375139484269
"499","0","BAGAMANOC",1,"2022-05-14",0,2.45716407442993,0.277645417629071,0.203755248853818,0.0611498597203931,0.277532815365388,0.277485382184726
"500","0","BAGAMANOC",1,"2022-05-15",0,2.45716407442993,0.260438359791487,0.192650272997568,0.0600869035403487,0.26034234071895,0.260306685131556
"501","0","BAGAMANOC",1,"2022-05-16",0,2.45716407442993,0.241628940905534,0.180995374913949,0.0592122557457814,0.241550312949267,0.24138305209501
"502","0","BAGAMANOC",1,"2022-05-17",0,2.45716407442993,0.223803801280424,0.169963213283475,0.0541056437275396,0.223729462363098,0.223674251967571
"503","0","BAGAMANOC",1,"2022-05-18",0,2.45716407442993,0.206908369340126,0.159782965254062,0.0374437453446838,0.206850025882616,0.206909410309177
"504","0","BAGAMANOC",1,"2022-05-19",0,2.45716407442993,0.192929515892699,0.150981071759011,0.0316921483792835,0.192870449889855,0.192980343268173
"505","0","BAGAMANOC",1,"2022-05-20",0,2.45716407442993,0.181805139368806,0.143507582015968,0.0318275043249621,0.181756661076616,0.181958834683777
"506","0","BAGAMANOC",1,"2022-05-21",0,2.45716407442993,0.173776777841504,0.137938727669339,0.0311220992995622,0.173740295620179,0.173855518501146
"507","0","BAGAMANOC",1,"2022-05-22",0,2.45716407442993,0.167707710023417,0.133732176379253,0.031502873030664,0.167672172846836,0.167677556625877
"508","0","BAGAMANOC",1,"2022-05-23",0,2.45716407442993,0.164491922988837,0.13122779361417,0.0311987724066862,0.164455510202671,0.164324343888537
"509","0","BAGAMANOC",1,"2022-05-24",0,2.45716407442993,0.163669115921058,0.130182774110215,0.0311292006410482,0.163631802776835,0.163501837786597
"510","0","BAGAMANOC",1,"2022-05-25",0,2.45716407442993,0.165127273910444,0.130499981647237,0.0313281742224342,0.165079995246075,0.165029642781242
"511","0","BAGAMANOC",1,"2022-05-26",0,2.45716407442993,0.169072058366062,0.13221061650884,0.033842562468801,0.169025140699535,0.168985059017088
"512","0","BAGAMANOC",1,"2022-05-27",0,2.45716407442993,0.174321686961684,0.134737773881865,0.0371811951917003,0.174276444951279,0.174144766149782
"513","0","BAGAMANOC",1,"2022-05-28",0,2.45716407442993,0.179724781919157,0.1375883227498,0.0377802489872664,0.179665204734729,0.179620427144924
"514","0","BAGAMANOC",1,"2022-05-29",0,2.45716407442993,0.184003813235621,0.14030526130226,0.0301936151095621,0.183939142387228,0.184002141186133
"515","0","BAGAMANOC",1,"2022-05-30",0,2.45716407442993,0.1875339834855,0.143079384960617,0.0273408868139899,0.187462435202512,0.187578881078956
"516","0","BAGAMANOC",1,"2022-05-31",0,2.45716407442993,0.19065616934883,0.14612041538866,0.0293205799784246,0.190588801127756,0.190812280455989
"517","0","BAGAMANOC",1,"2022-06-01",0,2.45716407442993,0.193696319703782,0.14967543691244,0.0309256138741249,0.193634654889987,0.193778816128064
"518","0","BAGAMANOC",1,"2022-06-02",0,2.45716407442993,0.194728657108187,0.149713184330617,0.0326286994859933,0.194666990759269,0.194688404060859
"519","0","BAGAMANOC",1,"2022-06-03",0,2.45716407442993,0.19412650815584,0.149269004940882,0.0328384802849037,0.194062067227593,0.193923589094023
"520","0","BAGAMANOC",1,"2022-06-04",0,2.45716407442993,0.191836783327197,0.148307438522352,0.0325388192165553,0.191775637278502,0.191638482664144
"521","0","BAGAMANOC",1,"2022-06-05",0,2.45716407442993,0.189567336139918,0.147454116123486,0.031994172549087,0.189501548407396,0.189455362786352
"522","0","BAGAMANOC",1,"2022-06-06",0,2.45716407442993,0.187070141832877,0.146641712777932,0.0334737400386506,0.18701551380475,0.18697594256703
"523","0","BAGAMANOC",1,"2022-06-07",0,2.45716407442993,0.187829584941634,0.147320926997977,0.0358528307742045,0.187782971095213,0.187642678444003
"524","0","BAGAMANOC",1,"2022-06-08",0,2.45716407442993,0.191969251366487,0.14955717480823,0.0360159064987869,0.191906171826332,0.191859263698897
"525","0","BAGAMANOC",1,"2022-06-09",0,2.45716407442993,0.194238937830342,0.150802048399142,0.0294703118723674,0.194170579946446,0.1942385279646
"526","0","BAGAMANOC",1,"2022-06-10",0,2.45716407442993,0.194825760179845,0.151124847080561,0.0254899383203057,0.19475142145127,0.194873495075023
"527","0","BAGAMANOC",1,"2022-06-11",0,2.45716407442993,0.195738287220403,0.151756738870677,0.026524505374123,0.195668667510008,0.195899634101449
"528","0","BAGAMANOC",1,"2022-06-12",0,2.45716407442993,0.197082255882663,0.152747496076613,0.0279263217457497,0.197018194113439,0.197167183672871
"529","0","BAGAMANOC",1,"2022-06-13",0,2.45716407442993,0.199018056810831,0.154177349794165,0.0296109219845655,0.198960944986042,0.198980363125375
"530","0","BAGAMANOC",1,"2022-06-14",0,2.45716407442993,0.20178513603739,0.156165570486352,0.0302806620298564,0.20172470071514,0.201577053641979
"531","0","BAGAMANOC",1,"2022-06-15",0,2.45716407442993,0.20574231797791,0.158884207278076,0.0309295210007494,0.205680854531405,0.205532452489664
"532","0","BAGAMANOC",1,"2022-06-16",0,2.45716407442993,0.211436356573927,0.162579804375988,0.0315366949296804,0.211365205831029,0.211313618823511
"533","0","BAGAMANOC",1,"2022-06-17",0,2.45716407442993,0.219723918181692,0.167608140749414,0.0348848516828927,0.219655889633828,0.219610555773765
"534","0","BAGAMANOC",1,"2022-06-18",0,2.45716407442993,0.227376798235501,0.172495331414626,0.0386171051704918,0.227324722927566,0.227148016508848
"535","0","BAGAMANOC",1,"2022-06-19",0,2.45716407442993,0.237720266208522,0.178625944893158,0.0397304027465287,0.237650411153154,0.237581737678019
"536","0","BAGAMANOC",1,"2022-06-20",0,2.45716407442993,0.247559778167086,0.184392653866,0.0347368216393445,0.247478197076022,0.24756006216672
"537","0","BAGAMANOC",1,"2022-06-21",0,2.45716407442993,0.258252471364721,0.190281907562067,0.0304234609878267,0.258157946512227,0.258315377576624
"538","0","BAGAMANOC",1,"2022-06-22",0,2.45716407442993,0.271539028231464,0.196846939834892,0.0326671358949657,0.271433548782751,0.271757737346875
"539","0","BAGAMANOC",1,"2022-06-23",0,2.45716407442993,0.281354531039157,0.202334184466774,0.0358785771714047,0.281248792145323,0.2814705891266
"540","0","BAGAMANOC",1,"2022-06-24",0,2.45716407442993,0.28891031399771,0.207201878216174,0.0385962854999952,0.288819147354338,0.288855055678654
"541","0","BAGAMANOC",1,"2022-06-25",0,2.45716407442993,0.292329471200892,0.210340173493093,0.0391661318349553,0.292241291118155,0.292032524087375
"542","0","BAGAMANOC",1,"2022-06-26",0,2.45716407442993,0.291945593115481,0.210770261763892,0.039044462107069,0.291863681889709,0.291657719059253
"543","0","BAGAMANOC",1,"2022-06-27",0,2.45716407442993,0.293635700224741,0.21168593451189,0.0386865020963007,0.293546026422333,0.293472486178102
"544","0","BAGAMANOC",1,"2022-06-28",0,2.45716407442993,0.294736073105944,0.212378140117577,0.0411819667904144,0.294662171532943,0.294589122281565
"545","0","BAGAMANOC",1,"2022-06-29",0,2.45716407442993,0.29541903579307,0.212931048222704,0.0440107730892229,0.295362791620649,0.295125540114845
"546","0","BAGAMANOC",1,"2022-06-30",0,2.45716407442993,0.304854268720023,0.217403856597659,0.0447214954193719,0.304770179553835,0.304674805912682
"547","0","BAGAMANOC",1,"2022-07-01",0,2.45716407442993,0.312804061845079,0.222141773757893,0.039975902488193,0.312715405751003,0.312805358240596
"548","0","BAGAMANOC",1,"2022-07-02",0,2.45716407442993,0.317387527683603,0.226959730733546,0.0332371187958524,0.317299273205464,0.317470334444357
"549","0","BAGAMANOC",1,"2022-07-03",0,2.45716407442993,0.325770154079158,0.233134137145702,0.0346360313035373,0.325698001427759,0.326043441846082
"550","0","BAGAMANOC",1,"2022-07-04",0,2.45716407442993,0.339868192850827,0.241413621128945,0.0390634566768105,0.339797858052136,0.340023580430852
"551","0","BAGAMANOC",1,"2022-07-05",0,2.45716407442993,0.363322903800108,0.2529074630482,0.0436582494681673,0.363271965712826,0.363274796188788
"552","0","BAGAMANOC",1,"2022-07-06",0,2.45716407442993,0.399340385320556,0.268462847627991,0.0477705572669322,0.399241625129788,0.398954438723354
"553","0","BAGAMANOC",1,"2022-07-07",0,2.45716407442993,0.438147686924571,0.286704949444688,0.0522591482240783,0.438010836677297,0.43773664617848
"554","0","BAGAMANOC",1,"2022-07-08",0,2.45716407442993,0.480933147906744,0.306082933022829,0.0565016508380017,0.480743899315176,0.480672567983581
"555","0","BAGAMANOC",1,"2022-07-09",0,2.45716407442993,0.525197476709265,0.324312897435835,0.0653748850005706,0.524997913662269,0.524921859311187
"556","0","BAGAMANOC",1,"2022-07-10",0,2.45716407442993,0.551028912503063,0.338402015469898,0.0734470823715526,0.550915299189021,0.550448908796253
"557","0","BAGAMANOC",1,"2022-07-11",0,2.45716407442993,0.569433883632811,0.350533885630706,0.0755523452978397,0.569302512092146,0.569062469667892
"558","0","BAGAMANOC",1,"2022-07-12",0,2.45716407442993,0.585720003212779,0.36230334762264,0.0703735895565693,0.585546545145427,0.585717511075808
"559","0","BAGAMANOC",1,"2022-07-13",0,2.45716407442993,0.617563600391586,0.377941589278987,0.0588158270039669,0.617361998982777,0.61771916827464
"560","0","BAGAMANOC",1,"2022-07-14",0,2.45716407442993,0.659548142339958,0.397330437933058,0.0634460226732579,0.659315441691832,0.660069004798297
"561","0","BAGAMANOC",1,"2022-07-15",0,2.45716407442993,0.716361689096624,0.421528021862997,0.0765263484975324,0.716088832205007,0.716646766975857
"562","0","BAGAMANOC",1,"2022-07-16",0,2.45716407442993,0.76200861348561,0.443933289090512,0.0860034959345854,0.761871764962708,0.761894427938571
"563","0","BAGAMANOC",1,"2022-07-17",0,2.45716407442993,0.79870938635388,0.462267421625638,0.0904885975023492,0.798560190448586,0.797975732849871
"564","0","BAGAMANOC",1,"2022-07-18",0,2.45716407442993,0.825710087384387,0.477954793498148,0.0942311492204036,0.825550641480931,0.825015231684568
"565","0","BAGAMANOC",1,"2022-07-19",0,2.45716407442993,0.846472350953974,0.493347096921096,0.0967319648438006,0.846315728762543,0.846070408648634
"566","0","BAGAMANOC",1,"2022-07-20",0,2.45716407442993,0.908225489419973,0.52156499879064,0.112418995981332,0.908035862223384,0.907792150817142
"567","0","BAGAMANOC",1,"2022-07-21",0,2.45716407442993,1.00302189582381,0.551905049864213,0.133341792274175,1.00272055959967,1.00194407208349
"568","0","BAGAMANOC",1,"2022-07-22",0,2.45716407442993,1.08893839622434,0.576813011128372,0.145446554141269,1.08844704980597,1.08813979396481
"569","0","BAGAMANOC",1,"2022-07-23",0,2.45716407442993,1.13813370509131,0.594267992618334,0.140767864601606,1.13764614665128,1.13809181066403
"570","0","BAGAMANOC",1,"2022-07-24",0,2.45716407442993,1.13163156710543,0.601201149730964,0.106514078355225,1.13126494741986,1.13190816205435
"571","0","BAGAMANOC",1,"2022-07-25",0,2.45716407442993,1.08797376416268,0.597286496996646,0.103282306255591,1.08773686427893,1.08880066004444
"572","0","BAGAMANOC",1,"2022-07-26",0,2.45716407442993,1.04756121841838,0.592184907378531,0.114616435350272,1.04737469572221,1.04797275574155
"573","0","BAGAMANOC",1,"2022-07-27",0,2.45716407442993,1.03774882824652,0.58959871993782,0.120005751432686,1.03773097150578,1.03760906072416
"574","0","BAGAMANOC",1,"2022-07-28",0,2.45716407442993,1.05175327518797,0.590174598155067,0.121549461810333,1.05145509579826,1.05080847811296
"575","0","BAGAMANOC",1,"2022-07-29",0,2.45716407442993,1.04554197868073,0.588262566019073,0.12148840801815,1.04515135119797,1.04469379810955
"576","0","BAGAMANOC",1,"2022-07-30",0,2.45716407442993,1.0056902111833,0.58217505850546,0.116266449176574,1.00542335455119,1.00522671073248
"577","0","BAGAMANOC",1,"2022-07-31",0,2.45716407442993,0.981446204393388,0.58402036522949,0.123570119607847,0.981230266299704,0.980987114979581
"578","0","BAGAMANOC",1,"2022-08-01",0,2.45716407442993,0.958202085796304,0.587150660099323,0.131647318252331,0.958313534688365,0.957214930899404
"579","0","BAGAMANOC",1,"2022-08-02",0,2.45716407442993,0.961253203272406,0.598016896280463,0.137151330662535,0.961362816092655,0.960627299114514
"580","0","BAGAMANOC",1,"2022-08-03",0,2.45716407442993,1.09739170476003,0.636001072275309,0.148385425845473,1.09718783723946,1.09740487656619
"581","0","BAGAMANOC",1,"2022-08-04",0,2.45716407442993,1.31290282689064,0.689083069561709,0.126298597879072,1.3123189806624,1.31321946653475
"582","0","BAGAMANOC",1,"2022-08-05",0,2.45716407442993,1.46413240111084,0.732839980722046,0.140063286981588,1.46349081216472,1.46517780916593
"583","0","BAGAMANOC",1,"2022-08-06",0,2.45716407442993,1.51672371769713,0.756005620737598,0.172538914690975,1.51596586169821,1.51725548055629
"584","0","BAGAMANOC",1,"2022-08-07",0,2.45716407442993,1.53474468049361,0.767015619251641,0.186337833896348,1.53406053190445,1.53451658538045
"585","0","BAGAMANOC",1,"2022-08-08",0,2.45716407442993,1.51725924357254,0.767595740589816,0.187045262890098,1.51678071841621,1.51594888741883
"586","0","BAGAMANOC",1,"2022-08-09",0,2.45716407442993,1.4801522691618,0.7605747926255,0.186679469631938,1.47984203605918,1.47906360775149
"587","0","BAGAMANOC",1,"2022-08-10",0,2.45716407442993,1.48144137648268,0.752049996238129,0.182526867355754,1.48086052601449,1.48078213412249
"588","0","BAGAMANOC",1,"2022-08-11",0,2.45716407442993,1.47729105561807,0.737662184444438,0.193971332476799,1.47648960048866,1.47657754094672
"589","0","BAGAMANOC",1,"2022-08-12",0,2.45716407442993,1.40680684421949,0.71177154519883,0.199703038515056,1.40577161283331,1.40524704329045
"590","0","BAGAMANOC",1,"2022-08-13",0,2.45716407442993,1.18328426727206,0.674392812672109,0.181978887324176,1.18289500258856,1.18242581552813
"591","0","BAGAMANOC",1,"2022-08-14",0,2.45716407442993,1.04225318943732,0.642824839028317,0.162314470111435,1.04216690298111,1.04224248762894
"592","0","BAGAMANOC",1,"2022-08-15",0,2.45716407442993,0.951016732090515,0.618857140458296,0.102632070920851,0.950855966040622,0.951266665787336
"593","0","BAGAMANOC",1,"2022-08-16",0,2.45716407442993,0.906059009313577,0.605153175443836,0.097121116773254,0.905901967211794,0.906766084131926
"594","0","BAGAMANOC",1,"2022-08-17",0,2.45716407442993,0.905291739697608,0.604722635101849,0.120133958310388,0.905235338611139,0.905636695722053
"595","0","BAGAMANOC",1,"2022-08-18",1,2.45716407442993,0.90182677932766,0.716733067751055,0.128894044707209,0.901578670890778,0.901684275495723
"596","0","BAGAMANOC",1,"2022-08-19",1,2.45716407442993,0.885069136405146,0.710810955420842,0.128990377449886,0.884883929316084,0.884237083457094
"597","0","BAGAMANOC",1,"2022-08-20",1,2.45716407442993,0.839110302446132,0.694317043848364,0.126000019279122,0.839053259049802,0.838405234961171
"598","0","BAGAMANOC",1,"2022-08-21",1,2.45716407442993,0.811166168737064,0.674927321796991,0.118259698421158,0.811075611320265,0.81078669984594
"599","0","BAGAMANOC",1,"2022-08-22",1,2.45716407442993,0.771160021961898,0.647336451642711,0.120765614969818,0.771104382837673,0.770795116687094
"600","0","BAGAMANOC",1,"2022-08-23",1,2.45716407442993,0.726168387405708,0.615598471422457,0.122496582968441,0.726112698364924,0.725434850585296
"601","0","BAGAMANOC",1,"2022-08-24",1,2.45716407442993,0.701058678832855,0.590922912697614,0.121381828072689,0.700944928733531,0.70060192190771
"602","0","BAGAMANOC",1,"2022-08-25",1,2.45716407442993,0.690901667256896,0.571123603158724,0.121252746238557,0.690760916884122,0.690889792382108
"603","0","BAGAMANOC",1,"2022-08-26",1,2.45716407442993,0.663828362720803,0.545426121895803,0.0741341910628423,0.663627929877462,0.663976753761283
"604","0","BAGAMANOC",1,"2022-08-27",1,2.45716407442993,0.612251451484618,0.510131089436306,0.0669694855224357,0.612113068048729,0.612727818451869
"605","0","BAGAMANOC",1,"2022-08-28",1,2.45716407442993,0.570294439019092,0.478534785813184,0.0806693093581899,0.57019473752354,0.570515387087427
"606","0","BAGAMANOC",1,"2022-08-29",0,2.45716407442993,0.528989595975902,0.369227784068546,0.070638123587501,0.528827379791165,0.528903132234128
"607","0","BAGAMANOC",1,"2022-08-30",0,2.45716407442993,0.496742827895534,0.346947013833241,0.0663405227084446,0.496589928606551,0.496248450008645
"608","0","BAGAMANOC",1,"2022-08-31",0,2.45716407442993,0.463553176246556,0.325550491667153,0.062175867157865,0.463425748210557,0.463126217821884
"609","0","BAGAMANOC",1,"2022-09-01",0,2.45716407442993,0.447989611621867,0.31105116951224,0.0571362901383922,0.44783557642801,0.447772904668622
"610","0","BAGAMANOC",1,"2022-09-02",0,2.45716407442993,0.444389091593065,0.304026387635125,0.0611324756085876,0.444252861738865,0.444173374497557
"611","0","BAGAMANOC",1,"2022-09-03",0,2.45716407442993,0.438133033050502,0.297461399180637,0.0650761616048888,0.438014629574695,0.437699006821975
"612","0","BAGAMANOC",1,"2022-09-04",0,2.45716407442993,0.436507824365619,0.292983693224857,0.0663497504202594,0.436369078094968,0.436237634629142
"613","0","BAGAMANOC",1,"2022-09-05",0,2.45716407442993,0.43032645197713,0.287032040507016,0.0684011092433157,0.430193399807284,0.43032374584078
"614","0","BAGAMANOC",1,"2022-09-06",0,2.45716407442993,0.418578916740682,0.280236850005493,0.0391775599950902,0.418433354413872,0.418672614662659
"615","0","BAGAMANOC",1,"2022-09-07",0,2.45716407442993,0.402802388115623,0.27124335087028,0.0369217246359669,0.402673094637429,0.403117944759136
"616","0","BAGAMANOC",1,"2022-09-08",0,2.45716407442993,0.38774650481953,0.26162399576282,0.049297341684652,0.387634280008402,0.387892544483866
"617","0","BAGAMANOC",1,"2022-09-09",0,2.45716407442993,0.370163571720305,0.250366938697845,0.0448947330504701,0.370015306069722,0.370088248465475
"618","0","BAGAMANOC",1,"2022-09-10",0,2.45716407442993,0.346933027819422,0.236454981042926,0.0420219742615103,0.346816092028044,0.346563114573371
"619","0","BAGAMANOC",1,"2022-09-11",0,2.45716407442993,0.314991758936247,0.218885151024176,0.0380707362996866,0.314920349412285,0.314679623827603
"620","0","BAGAMANOC",1,"2022-09-12",0,2.45716407442993,0.291842822154433,0.20512131589869,0.0333321528159665,0.29175500399332,0.291695834094967
"621","0","BAGAMANOC",1,"2022-09-13",0,2.45716407442993,0.27502232485589,0.194849779413082,0.0341557575333972,0.27495922596316,0.274893366323055
"622","0","BAGAMANOC",1,"2022-09-14",0,2.45716407442993,0.26106647213743,0.186761217842549,0.03516461438455,0.261018454305853,0.260825955188339
"623","0","BAGAMANOC",1,"2022-09-15",0,2.45716407442993,0.255217487510946,0.182840014181251,0.0355670259112801,0.255164948709679,0.255085107166484
"624","0","BAGAMANOC",1,"2022-09-16",0,2.45716407442993,0.256084926140971,0.182521395032876,0.0388565769230231,0.256048499672264,0.256103602989632
"625","0","BAGAMANOC",1,"2022-09-17",0,2.45716407442993,0.263872349500524,0.185762245482176,0.0214731809726976,0.263809224028823,0.263945875919039
"626","0","BAGAMANOC",1,"2022-09-18",0,2.45716407442993,0.277670235705962,0.192289705278643,0.0221310089588169,0.277582535570723,0.277901361014424
"627","0","BAGAMANOC",1,"2022-09-19",1,2.45716407442993,0.294792523399384,0.247601770058381,0.0352943945636366,0.294745266860479,0.29491342479285
